Time (min),Temperature (degC),Weight (mg),Heat Flow (mW),Temperature Difference (degC),Temperature Difference (muV),Sample Purge Flow (mL/min)
38.69584,431.1792,12.29935,-19.39464,-0.1203616,-0.9444108,99.96478
38.70416,431.2644,12.29752,-19.39384,-0.1201063,-0.9424494,100.0321
38.7125,431.3465,12.29567,-19.39277,-0.1198402,-0.9404048,99.95113
38.72083,431.4324,12.29379,-19.3921,-0.1195914,-0.9384941,100.0087
38.72917,431.5113,12.29194,-19.39159,-0.1193675,-0.9367792,100.0385
38.7375,431.5947,12.29012,-19.39111,-0.1191361,-0.9350053,99.9833
38.74584,431.6798,12.28829,-19.39056,-0.1188972,-0.9331722,99.99696
38.75416,431.7641,12.28649,-19.38983,-0.118648,-0.9312584,99.98842
38.7625,431.8474,12.28477,-19.38913,-0.1184038,-0.9293829,100.0304
38.77083,431.9356,12.283,-19.3885,-0.1181535,-0.9274598,100.0163
38.77917,432.0165,12.28118,-19.38703,-0.1178658,-0.9252436,99.94679
38.7875,432.0988,12.27937,-19.38641,-0.1176287,-0.9234231,100.0443
38.79584,432.1805,12.2776,-19.38538,-0.1173671,-0.9214108,99.97975
38.80416,432.2683,12.27584,-19.38454,-0.1171048,-0.9193932,99.98789
38.8125,432.3524,12.27405,-19.38321,-0.1168201,-0.9171991,99.99066
38.82084,432.4342,12.27226,-19.38167,-0.1165266,-0.914936,100.0585
38.82916,432.5217,12.27047,-19.3806,-0.1162505,-0.9128097,99.96734
38.8375,432.6036,12.26867,-19.37876,-0.1159386,-0.9104009,99.99899
38.84583,432.6884,12.26685,-19.37734,-0.1156468,-0.9081508,100
38.85417,432.7709,12.26504,-19.37552,-0.1153346,-0.9057402,99.99236
38.8625,432.8534,12.26325,-19.37403,-0.1150441,-0.9034992,100.0099
38.87084,432.9359,12.2614,-19.3719,-0.1147129,-0.9009384,100.0003
38.87916,433.021,12.25954,-19.37081,-0.1144416,-0.8988481,99.97445
38.8875,433.1053,12.2577,-19.37007,-0.114194,-0.8969436,100.0337
38.89583,433.1898,12.25591,-19.36929,-0.1139438,-0.8950189,99.99334
38.90417,433.2734,12.25412,-19.36801,-0.113664,-0.8928616,99.9704
38.9125,433.3562,12.25235,-19.36688,-0.1133961,-0.890797,100.0207
38.92084,433.44,12.25056,-19.36628,-0.1131582,-0.8889681,99.99042
38.92916,433.5228,12.24873,-19.36538,-0.1129049,-0.8870176,99.9985
38.9375,433.6076,12.24691,-19.36502,-0.11268,-0.8852906,99.98848
38.94584,433.6913,12.24514,-19.36513,-0.1124878,-0.8838205,100.0072
38.95416,433.7738,12.24341,-19.36521,-0.1122965,-0.8823569,99.99384
38.9625,433.8592,12.24169,-19.36449,-0.1120491,-0.8804518,100.0228
38.97083,433.9428,12.23995,-19.36358,-0.111793,-0.8784786,100.0046
38.97917,434.0279,12.2382,-19.36332,-0.1115753,-0.8768069,100.0092
38.9875,434.1092,12.23642,-19.36301,-0.1113622,-0.8751715,99.99648
38.99584,434.1953,12.23461,-19.3627,-0.1111393,-0.8734574,100.0011
39.00416,434.2795,12.23281,-19.36281,-0.1109465,-0.8719809,99.97957
39.0125,434.3604,12.23109,-19.36328,-0.110783,-0.8707332,99.97644
39.02083,434.4472,12.22939,-19.36352,-0.1105936,-0.8692825,100.0376
39.02917,434.5268,12.22769,-19.36273,-0.1103545,-0.8674409,99.99481
39.0375,434.6124,12.22598,-19.36204,-0.1101094,-0.8655516,99.9947
39.04584,434.6921,12.22426,-19.36094,-0.109851,-0.8635578,100.0139
39.05416,434.7788,12.22254,-19.36002,-0.1095895,-0.8615392,99.97746
39.0625,434.8625,12.2208,-19.35971,-0.1093725,-0.85987,100.0056
39.07084,434.9481,12.21904,-19.35908,-0.1091318,-0.858015,100.0066
39.07916,435.0317,12.21732,-19.35832,-0.1088872,-0.8561284,100.0168
39.0875,435.1131,12.21563,-19.3575,-0.1086438,-0.8542512,99.96858
39.09583,435.1992,12.21388,-19.35626,-0.1083638,-0.8520868,100.0028
39.10417,435.2808,12.21209,-19.35544,-0.1081197,-0.8502038,100.018
39.1125,435.3674,12.21031,-19.35523,-0.1079034,-0.848539,99.94952
39.12084,435.4478,12.20856,-19.35449,-0.1076678,-0.8467231,100.0431
39.12916,435.5324,12.20679,-19.3547,-0.1074815,-0.8452942,99.98094
39.1375,435.6176,12.20498,-19.35501,-0.1073006,-0.8439086,99.99686
39.14583,435.7002,12.20315,-19.35368,-0.1070234,-0.8417641,100.0267
39.15417,435.7814,12.20137,-19.35254,-0.106761,-0.8397371,99.99188
39.1625,435.8709,12.19962,-19.35204,-0.1065211,-0.8378856,100.0138
39.17084,435.9478,12.1979,-19.35072,-0.106257,-0.8358444,99.95955
39.17916,436.0334,12.19617,-19.35023,-0.1060261,-0.8340634,100.0078
39.1875,436.118,12.19447,-19.34935,-0.1057736,-0.8321134,99.98368
39.19584,436.201,12.19274,-19.34769,-0.1054755,-0.8298035,100.0135
39.20416,436.2856,12.191,-19.34609,-0.1051788,-0.8275044,100.0068
39.2125,436.368,12.18927,-19.34428,-0.1048729,-0.8251336,100.0334
39.22083,436.4547,12.18756,-19.3431,-0.1045975,-0.8230018,99.99719
39.22917,436.5367,12.1859,-19.34206,-0.1043406,-0.8210162,99.97574
39.2375,436.6187,12.18424,-19.34149,-0.1041136,-0.8192655,99.99415
39.24584,436.7026,12.18254,-19.34098,-0.1038858,-0.8175072,100.0253
39.25416,436.787,12.18081,-19.34064,-0.1036675,-0.8158246,99.98672
39.2625,436.8709,12.1791,-19.34002,-0.1034337,-0.8140194,100.0008
39.27083,436.9528,12.17741,-19.33883,-0.1031682,-0.8119649,100.0384
39.27917,437.0391,12.17571,-19.33884,-0.102968,-0.8104242,99.95012
39.2875,437.1194,12.17399,-19.33927,-0.1028071,-0.8091926,100.0176
39.29584,437.205,12.1723,-19.34014,-0.1026618,-0.808084,100.0466
39.30416,437.2898,12.17065,-19.34036,-0.1024781,-0.8066724,99.99254
39.3125,437.3736,12.16897,-19.34013,-0.1022689,-0.8050606,99.9921
39.32084,437.4552,12.16727,-19.3395,-0.1020398,-0.8032915,99.96906
39.32916,437.5384,12.16558,-19.33894,-0.1018118,-0.8015301,100.0144
39.3375,437.6248,12.16386,-19.33826,-0.1015693,-0.799656,99.98769
39.34583,437.7068,12.16216,-19.33746,-0.1013292,-0.7977994,100.0098
39.35417,437.7914,12.16046,-19.33717,-0.1011146,-0.7961438,99.98751
39.3625,437.8768,12.15874,-19.33691,-0.1009011,-0.7944968,100.0149
39.37084,437.9586,12.15704,-19.33605,-0.1006572,-0.7926106,99.96087
39.37916,438.0435,12.15533,-19.33454,-0.1003675,-0.7903634,100.032
39.3875,438.1258,12.15362,-19.33336,-0.1001035,-0.7883188,100.0112
39.39583,438.2091,12.1519,-19.33298,-0.09988742,-0.7866508,100.0067
39.40417,438.2936,12.15019,-19.33275,-0.09967734,-0.7850299,99.99125
39.4125,438.3774,12.1485,-19.332,-0.09943778,-0.7831768,99.98061
39.42084,438.4602,12.14683,-19.33194,-0.0992422,-0.78167,99.99429
39.42916,438.5434,12.14513,-19.33214,-0.09906231,-0.7802864,100.0088
39.4375,438.6268,12.14338,-19.33188,-0.09885316,-0.7786724,100.0105
39.44584,438.71,12.14167,-19.33102,-0.09860845,-0.776778,99.99147
39.45416,438.7938,12.13999,-19.33044,-0.09837929,-0.775006,100.0279
39.4625,438.8766,12.1383,-19.33034,-0.09818194,-0.7734842,99.92544
39.47083,438.9613,12.13657,-19.33013,-0.09797355,-0.7718756,100.0193
39.47917,439.0438,12.13486,-19.32999,-0.09777503,-0.7703445,100.0223
39.4875,439.1254,12.13317,-19.32977,-0.09757324,-0.7687875,99.99429
39.49584,439.2125,12.13147,-19.33023,-0.09740142,-0.7674664,100.0177
39.50416,439.2962,12.12977,-19.33022,-0.09720803,-0.7659753,100.0364
39.5125,439.378,12.12808,-19.3297,-0.09698791,-0.7642737,99.95129
39.52083,439.4639,12.12644,-19.3297,-0.09679126,-0.7627564,100.0049
39.52917,439.5502,12.1248,-19.32916,-0.09655951,-0.7609628,99.98478
39.5375,439.6294,12.12315,-19.32845,-0.09633366,-0.7592154,99.97652
39.54584,439.7156,12.1215,-19.32711,-0.09605347,-0.7570397,100.0286
39.55416,439.8002,12.11985,-19.32614,-0.09580001,-0.7550744,100.0022
39.5625,439.8813,12.1182,-19.32529,-0.0955608,-0.7532214,99.98222
39.57084,439.967,12.11652,-19.32505,-0.09535016,-0.751593,99.99945
39.57916,440.0494,12.11484,-19.32433,-0.09511675,-0.7497856,100.0255
39.5875,440.1329,12.11314,-19.32326,-0.09485999,-0.7477937,99.97522
39.59583,440.2153,12.11146,-19.32254,-0.09462735,-0.7459918,100.0452
39.60417,440.2996,12.10976,-19.32279,-0.09444996,-0.7446251,99.96816
39.6125,440.3826,12.10806,-19.32298,-0.09427157,-0.7432506,99.9913
39.62084,440.4676,12.10634,-19.32275,-0.09406394,-0.7416452,100.0074
39.62916,440.5484,12.10465,-19.32337,-0.093917,-0.7405181,99.99261
39.6375,440.6366,12.10298,-19.32382,-0.09374413,-0.7391868,100.0202
39.64583,440.7194,12.1013,-19.32342,-0.09353075,-0.7375356,100.0058
39.65417,440.8036,12.09961,-19.32306,-0.09331619,-0.735875,99.99891
39.6625,440.8859,12.09794,-19.32238,-0.09308699,-0.734099,100.0115
39.67084,440.9684,12.09629,-19.32215,-0.09288488,-0.7325364,99.98628
39.67916,441.0522,12.09464,-19.322,-0.09268515,-0.7309924,99.98674
39.6875,441.1364,12.09298,-19.32128,-0.09244926,-0.7291632,99.97915
39.69584,441.2186,12.09131,-19.32084,-0.09223566,-0.7275098,100.0607
39.70416,441.3022,12.08966,-19.32063,-0.0920322,-0.7259358,99.96869
39.7125,441.3884,12.08801,-19.32014,-0.09180603,-0.7241828,100.0181
39.72083,441.47,12.08632,-19.3199,-0.09160702,-0.7226439,100.0172
39.72917,441.5537,12.08463,-19.32021,-0.09143572,-0.7213231,99.98392
39.7375,441.6369,12.08295,-19.32042,-0.09126011,-0.7199685,99.96882
39.74584,441.7214,12.08127,-19.32116,-0.09111375,-0.7188446,100.0271
39.75416,441.8066,12.07958,-19.32221,-0.09098496,-0.7178592,99.99063
39.7625,441.8883,12.0779,-19.32284,-0.09083843,-0.7167334,99.99708
39.77083,441.973,12.07624,-19.32254,-0.09062884,-0.7151104,100.0063
39.77917,442.053,12.07457,-19.32229,-0.09043206,-0.713588,99.98864
39.7875,442.1375,12.07289,-19.32304,-0.0902871,-0.7124745,100.0099
39.79584,442.2219,12.07119,-19.32323,-0.09010769,-0.7110889,100.0361
39.80416,442.3062,12.06951,-19.3236,-0.08994007,-0.7097962,99.93851
39.8125,442.3922,12.06785,-19.32322,-0.08972253,-0.7081096,100.0287
39.82084,442.4722,12.06616,-19.32242,-0.08949303,-0.7063284,100.0162
39.82916,442.5572,12.06448,-19.32212,-0.08928312,-0.7047019,99.97499
39.8375,442.6422,12.0628,-19.3211,-0.08902902,-0.7027263,99.98007
39.84583,442.7238,12.06112,-19.31979,-0.08876481,-0.7006705,100.0313
39.85417,442.8106,12.05944,-19.31968,-0.08856322,-0.699109,99.99969
39.8625,442.8922,12.05777,-19.31982,-0.08838782,-0.6977545,99.98215
39.87084,442.9761,12.05611,-19.31995,-0.08820688,-0.6963557,100.0263
39.87916,443.0602,12.05445,-19.3207,-0.08806344,-0.6952532,99.96629
39.8875,443.1403,12.05279,-19.32085,-0.08789224,-0.6939312,100.0194
39.89583,443.2246,12.05112,-19.3213,-0.08773059,-0.6926843,100.0044
39.90417,443.3067,12.04947,-19.32188,-0.08758149,-0.6915366,100.0142
39.9125,443.3926,12.04783,-19.32216,-0.08740632,-0.6901826,100.003
39.92084,443.4776,12.04619,-19.32289,-0.08726043,-0.6890599,99.98731
39.92916,443.5596,12.04455,-19.32388,-0.08713691,-0.6881138,99.95745
39.9375,443.6432,12.0429,-19.32517,-0.08702813,-0.6872839,100.0063
39.94584,443.7262,12.04123,-19.32558,-0.08686712,-0.6860414,99.99891
39.95416,443.8083,12.03957,-19.32584,-0.08669914,-0.6847438,100.0076
39.9625,443.8945,12.0379,-19.32602,-0.08651701,-0.6833343,99.99764
39.97083,443.9774,12.03622,-19.32642,-0.08635603,-0.682092,99.99992
39.97917,444.0631,12.03456,-19.32707,-0.08620434,-0.6809228,99.99486
39.9875,444.1444,12.03292,-19.32752,-0.08604989,-0.679732,100.0024
39.99584,444.2272,12.03128,-19.32779,-0.08588153,-0.6784308,100
40.00416,444.3134,12.02962,-19.32797,-0.08570038,-0.6770281,99.99742
40.0125,444.3936,12.02794,-19.32804,-0.08552553,-0.6756758,100.0946
40.02083,444.4806,12.02626,-19.32833,-0.08534882,-0.6743084,99.91586
40.02917,444.5617,12.0246,-19.3283,-0.0851665,-0.6728964,99.98593
40.0375,444.6484,12.02291,-19.32886,-0.08500687,-0.6716638,100.0008
40.04584,444.7304,12.0212,-19.3289,-0.084827,-0.6702712,100.0282
40.05416,444.8149,12.01955,-19.32903,-0.0846468,-0.6688758,100.0009
40.0625,444.8962,12.0179,-19.32974,-0.0845088,-0.6678138,99.98082
40.07084,444.9821,12.0162,-19.33051,-0.08436451,-0.6667019,99.9943
40.07916,445.0645,12.01452,-19.33139,-0.08423515,-0.6657079,100.0151
40.0875,445.147,12.01285,-19.332,-0.08408951,-0.664585,100.012
40.09583,445.2314,12.01118,-19.33262,-0.08393978,-0.6634299,100.0144
40.10417,445.3148,12.00952,-19.3335,-0.08380751,-0.6624126,99.96339
40.1125,445.399,12.00788,-19.33484,-0.08370239,-0.66161,100.027
40.12084,445.4846,12.00625,-19.33526,-0.08353874,-0.6603442,99.97019
40.12916,445.5647,12.00461,-19.33534,-0.08336574,-0.6590049,100.0272
40.1375,445.6516,12.00298,-19.3357,-0.08319512,-0.6576837,99.9753
40.14583,445.735,12.00137,-19.33573,-0.08301212,-0.6562651,100.026
40.15417,445.8191,11.99975,-19.33542,-0.0828068,-0.6546695,99.98931
40.1625,445.9016,11.99806,-19.33511,-0.08260524,-0.6531038,100.0213
40.17084,445.985,11.99637,-19.33539,-0.08243836,-0.6518121,99.98275
40.17916,446.0703,11.99471,-19.33514,-0.08223432,-0.6502266,100.0071
40.1875,446.1514,11.99304,-19.3339,-0.08198042,-0.6482465,99.99892
40.19584,446.2356,11.99136,-19.33369,-0.08178144,-0.6467006,99.99736
40.20416,446.3187,11.98971,-19.33408,-0.08162205,-0.6454676,99.9718
40.2125,446.4052,11.9881,-19.33436,-0.08144824,-0.6441204,100.035
40.22083,446.4861,11.98641,-19.33432,-0.08126759,-0.6427191,100.0037
40.22917,446.5702,11.98467,-19.33428,-0.08107953,-0.6412589,99.98219
40.2375,446.6526,11.98297,-19.33425,-0.08089653,-0.6398386,99.98664
40.24584,446.7367,11.98131,-19.33456,-0.08073028,-0.6385507,100.0085
40.25416,446.8199,11.97966,-19.33418,-0.08052426,-0.636948,100.0092
40.2625,446.9019,11.97799,-19.33442,-0.0803591,-0.6356684,100.0093
40.27083,446.9837,11.9763,-19.33472,-0.08019744,-0.6344164,99.985
40.27917,447.0706,11.97463,-19.33512,-0.0800306,-0.6331232,100.0007
40.2875,447.1553,11.97295,-19.33492,-0.07983308,-0.6315876,99.99745
40.29584,447.2379,11.97129,-19.33595,-0.07971397,-0.630672,100.0216
40.30416,447.3241,11.96966,-19.33655,-0.07956079,-0.6294868,99.97126
40.3125,447.405,11.96802,-19.33663,-0.07938848,-0.62815,99.99906
40.32084,447.49,11.96638,-19.33716,-0.0792343,-0.6269566,100.0319
40.32916,447.5698,11.96476,-19.33729,-0.07906781,-0.6256658,99.97421
40.3375,447.6541,11.9631,-19.33844,-0.07895211,-0.6247766,99.99025
40.34583,447.7374,11.96141,-19.33956,-0.07883842,-0.6239033,100.0162
40.35417,447.8224,11.95974,-19.34073,-0.07872331,-0.6230187,100.0516
40.3625,447.9048,11.95808,-19.34102,-0.0785607,-0.6217582,99.93006
40.37084,447.9906,11.95642,-19.34106,-0.0783757,-0.62032,100.0515
40.37916,448.0752,11.95472,-19.34087,-0.0781795,-0.6187934,99.93649
40.3875,448.159,11.95303,-19.34061,-0.07798076,-0.6172466,100.021
40.39583,448.2383,11.95136,-19.34106,-0.07783479,-0.6161172,99.96613
40.40417,448.3236,11.94968,-19.34217,-0.07771638,-0.6152058,100.0296
40.4125,448.4096,11.94798,-19.34315,-0.07758824,-0.6142174,99.98944
40.42084,448.4896,11.94631,-19.34316,-0.0774144,-0.6128672,100.0227
40.42916,448.5771,11.94469,-19.34323,-0.07722824,-0.6114195,100.0059
40.4375,448.6594,11.94306,-19.34274,-0.07701926,-0.6097908,99.97848
40.44584,448.7432,11.9414,-19.34266,-0.07683314,-0.608343,100.0198
40.45416,448.8248,11.93971,-19.34315,-0.07668534,-0.6071984,100.0122
40.4625,448.908,11.93804,-19.34373,-0.07653943,-0.6060686,99.98241
40.47083,448.9899,11.93637,-19.34494,-0.07643462,-0.6052641,100.002
40.47917,449.0754,11.93468,-19.34578,-0.07629952,-0.6042199,100.0064
40.4875,449.1618,11.93301,-19.34538,-0.07608758,-0.6025669,99.94912
40.49584,449.2412,11.93134,-19.34495,-0.07589016,-0.6010289,100.0227
40.50416,449.3257,11.92965,-19.34559,-0.07574546,-0.5999082,100.0339
40.5125,449.411,11.92794,-19.34668,-0.07562631,-0.5989899,99.96274
40.52083,449.4954,11.92622,-19.34784,-0.07551358,-0.598122,100.0231
40.52917,449.575,11.92452,-19.34807,-0.07535568,-0.5968965,99.98663
40.5375,449.6638,11.92284,-19.3492,-0.07523112,-0.595935,99.98424
40.54584,449.7455,11.92113,-19.34989,-0.07509666,-0.5948951,100.0122
40.55416,449.8296,11.91943,-19.35002,-0.07492266,-0.593542,100.0234
40.5625,449.9133,11.91774,-19.34998,-0.0747395,-0.5921162,100.0046
40.57084,449.997,11.91604,-19.35148,-0.0746489,-0.5914232,99.98738
40.57916,450.0788,11.91436,-19.3527,-0.07454651,-0.5906371,99.95618
40.5875,450.1612,11.9127,-19.35369,-0.07442795,-0.5897226,100.0369
40.59583,450.2458,11.91103,-19.35373,-0.0742485,-0.5883257,100.0012
40.60417,450.3306,11.90933,-19.35449,-0.07411111,-0.5872618,99.97706
40.6125,450.4111,11.90767,-19.35556,-0.07400199,-0.5864216,100.0006
40.62084,450.4955,11.90601,-19.3561,-0.07385325,-0.5852676,100.0102
40.62916,450.5814,11.90431,-19.35639,-0.07368545,-0.5839624,100.0207
40.6375,450.6619,11.90259,-19.35761,-0.07358626,-0.5832008,99.96871
40.64583,450.7481,11.90091,-19.35883,-0.07347381,-0.582334,100.0272
40.65417,450.8304,11.89924,-19.35886,-0.07329898,-0.5809729,99.99063
40.6625,450.9138,11.8975,-19.35926,-0.0731445,-0.5797729,100.0189
40.67084,450.998,11.89576,-19.35974,-0.07299204,-0.5785889,99.99804
40.67916,451.0812,11.89409,-19.36028,-0.07284616,-0.5774568,100.0012
40.6875,451.1618,11.89241,-19.36063,-0.07269519,-0.5762842,99.97447
40.69584,451.246,11.89068,-19.36147,-0.07256472,-0.5752742,100.035
40.70416,451.3324,11.88894,-19.36224,-0.07242585,-0.5741974,99.97428
40.7125,451.4146,11.88723,-19.36329,-0.07231301,-0.573327,99.99928
40.72083,451.5004,11.88551,-19.36396,-0.0721689,-0.5722085,100.0115
40.72917,451.5822,11.88377,-19.36478,-0.07204408,-0.571243,99.98251
40.7375,451.6662,11.88206,-19.36641,-0.07196194,-0.5706158,100.0186
40.74584,451.7472,11.8804,-19.36803,-0.07188581,-0.5700361,99.99812
40.75416,451.8343,11.87872,-19.36934,-0.07177782,-0.5692039,100.0115
40.7625,451.9129,11.877,-19.37078,-0.07169742,-0.56859,99.98114
40.77083,451.9978,11.87529,-19.37238,-0.07161186,-0.5679352,99.99556
40.77917,452.0816,11.87359,-19.3736,-0.07150593,-0.567119,100.0318
40.7875,452.1657,11.87189,-19.3748,-0.07139832,-0.5662893,99.96394
40.79584,452.2491,11.87022,-19.37575,-0.07127764,-0.5653559,100.0334
40.80416,452.3348,11.86858,-19.37669,-0.0711509,-0.5643743,100.0023
40.8125,452.4168,11.8669,-19.37708,-0.071,-0.5632011,99.99506
40.82084,452.5002,11.8652,-19.37681,-0.07080714,-0.5616944,99.99605
40.82916,452.5846,11.8635,-19.37674,-0.07062332,-0.5602598,100.0088
40.8375,452.6702,11.86179,-19.37707,-0.07046091,-0.5589948,99.98749
40.84583,452.7506,11.86004,-19.37736,-0.07030818,-0.5578064,100.0086
40.85417,452.8334,11.8583,-19.3777,-0.07015271,-0.556596,99.99899
40.8625,452.9217,11.8566,-19.37844,-0.07000909,-0.5554794,99.98595
40.87084,453.0053,11.85493,-19.37926,-0.06988076,-0.5544843,100.0111
40.87916,453.0821,11.85321,-19.38009,-0.0697689,-0.5536194,99.99524
40.8875,453.17,11.8515,-19.38113,-0.0696441,-0.5526519,99.99348
40.89583,453.2492,11.8498,-19.38277,-0.06957496,-0.5521258,99.97296
40.90417,453.3305,11.84808,-19.38442,-0.06950176,-0.5515671,100.0324
40.9125,453.4167,11.84635,-19.38653,-0.069445,-0.551139,100.0086
40.92084,453.5009,11.84466,-19.38771,-0.06933735,-0.550307,99.97726
40.92916,453.5852,11.84298,-19.38849,-0.06920543,-0.5492822,100.0147
40.9375,453.6684,11.84131,-19.38882,-0.06904937,-0.5480657,99.97749
40.94584,453.7534,11.8396,-19.38976,-0.06892549,-0.5471046,100.0146
40.95416,453.8344,11.83785,-19.39092,-0.06882481,-0.5463276,100.0171
40.9625,453.9187,11.83609,-19.39178,-0.0686977,-0.545341,100.012
40.97083,454.0053,11.83433,-19.39229,-0.0685453,-0.5441532,100.008
40.97917,454.0872,11.83258,-19.39254,-0.06838821,-0.5429283,99.98119
40.9875,454.1706,11.83081,-19.39344,-0.06826632,-0.5419829,100.0007
40.99584,454.2513,11.82902,-19.3932,-0.06808247,-0.5405452,99.95281
41.00416,454.3348,11.82722,-19.39396,-0.06795266,-0.5395367,100.0996
41.0125,454.4206,11.82544,-19.39578,-0.06788012,-0.5389828,99.91222
41.02083,454.504,11.82366,-19.39815,-0.06784546,-0.5387294,100.0292
41.02917,454.5861,11.82192,-19.39944,-0.06775007,-0.5379938,100.0163
41.0375,454.6698,11.82021,-19.40075,-0.06765241,-0.5372402,99.99031
41.04584,454.754,11.81849,-19.40246,-0.0675774,-0.5366665,99.98431
41.05416,454.8351,11.81678,-19.40437,-0.06752114,-0.5362413,100.0136
41.0625,454.9194,11.81506,-19.40628,-0.06745776,-0.5357598,100.0005
41.07084,455.0036,11.81333,-19.40798,-0.06738235,-0.5351824,99.97578
41.07916,455.0874,11.81162,-19.40991,-0.06732108,-0.5347175,100.0044
41.0875,455.17,11.8099,-19.41169,-0.06725419,-0.5342078,99.9746
41.09583,455.2522,11.80818,-19.41287,-0.06715282,-0.5334244,100.0235
41.10417,455.3361,11.80644,-19.41429,-0.06706138,-0.5327195,100.0109
41.1125,455.4225,11.80467,-19.416,-0.06698132,-0.5321052,100.0054
41.12084,455.5016,11.80291,-19.41726,-0.06689179,-0.5314154,99.96056
41.12916,455.5876,11.80115,-19.41832,-0.06677456,-0.5305058,100.0422
41.1375,455.6713,11.79937,-19.4194,-0.06666386,-0.5296476,99.9911
41.14583,455.7574,11.79759,-19.41973,-0.06650352,-0.5283952,99.9754
41.15417,455.8346,11.79587,-19.42036,-0.06638074,-0.527441,100.0005
41.1625,455.9199,11.79416,-19.42163,-0.06627798,-0.5266459,100.0025
41.17084,456.0056,11.79244,-19.42215,-0.06613024,-0.5254932,100.0026
41.17916,456.0881,11.79068,-19.42242,-0.0659748,-0.5242794,99.98853
41.1875,456.1744,11.78891,-19.42222,-0.06578249,-0.5227722,100.0162
41.19584,456.2578,11.78715,-19.42211,-0.06560282,-0.5213657,99.99028
41.20416,456.3414,11.78538,-19.42225,-0.06543676,-0.5200672,100.024
41.2125,456.4222,11.7836,-19.42296,-0.06531164,-0.519094,100.0148
41.22083,456.5061,11.78185,-19.42388,-0.06519184,-0.518163,100.0043
41.22917,456.5894,11.78008,-19.42574,-0.065129,-0.5176844,99.94005
41.2375,456.6781,11.77832,-19.42746,-0.06504598,-0.5170458,100.0019
41.24584,456.7553,11.77654,-19.42801,-0.06491967,-0.5160628,100.0525
41.25416,456.8389,11.77474,-19.42949,-0.06483445,-0.5154062,99.9659
41.2625,456.9208,11.77295,-19.43214,-0.06482154,-0.5153246,100.0078
41.27083,457.0046,11.77117,-19.43486,-0.06480813,-0.5152388,100.0232
41.27917,457.0877,11.76936,-19.43778,-0.06480856,-0.5152628,99.96368
41.2875,457.173,11.76754,-19.43953,-0.06473511,-0.5146996,100.0193
41.29584,457.2566,11.76573,-19.44079,-0.06463657,-0.5139369,100.0005
41.30416,457.3383,11.76394,-19.4421,-0.06454578,-0.5132356,100
41.3125,457.4231,11.76216,-19.44298,-0.06442166,-0.5122694,99.99481
41.32084,457.5068,11.76034,-19.44413,-0.06431692,-0.5114572,99.98066
41.32916,457.5892,11.7585,-19.44514,-0.06420657,-0.5106002,100.0365
41.3375,457.6738,11.75671,-19.44669,-0.06412306,-0.5099567,99.9807
41.34583,457.7569,11.75492,-19.44742,-0.06399543,-0.5089624,100.0442
41.35417,457.8426,11.75314,-19.44842,-0.06387662,-0.5080383,99.97328
41.3625,457.9247,11.75136,-19.44922,-0.06375535,-0.5070944,100.0055
41.37084,458.0085,11.74959,-19.45105,-0.06369079,-0.5066016,99.97714
41.37916,458.0897,11.74783,-19.45264,-0.06361766,-0.5060404,100.0057
41.3875,458.1728,11.74604,-19.45492,-0.0635816,-0.505774,99.96826
41.39583,458.2594,11.74419,-19.45742,-0.06355,-0.505543,100.0207
41.40417,458.3417,11.74234,-19.45967,-0.06351313,-0.5052704,99.99171
41.4125,458.4244,11.74052,-19.46274,-0.06352406,-0.5053778,100.0406
41.42084,458.507,11.73872,-19.46503,-0.06348992,-0.5051266,100.0192
41.42916,458.5904,11.7369,-19.46699,-0.06343413,-0.5047031,99.93809
41.4375,458.6734,11.73503,-19.46949,-0.06341058,-0.5045361,100.0134
41.44584,458.7566,11.73316,-19.4714,-0.06335256,-0.5040947,100.0068
41.45416,458.8396,11.7313,-19.47317,-0.06328632,-0.503588,99.97978
41.4625,458.9234,11.72946,-19.47565,-0.06325985,-0.5033974,100.03
41.47083,459.0074,11.72762,-19.47697,-0.06316539,-0.502666,99.99453
41.47917,459.0929,11.72579,-19.47789,-0.06304394,-0.5017197,99.99098
41.4875,459.1752,11.724,-19.47833,-0.06290188,-0.5006094,99.98059
41.49584,459.2611,11.72217,-19.47877,-0.06275149,-0.4994328,100.0799
41.50416,459.3445,11.72026,-19.47954,-0.0626266,-0.498459,99.93988
41.5125,459.428,11.71838,-19.48071,-0.06252432,-0.4976652,99.98402
41.52083,459.5117,11.71658,-19.48189,-0.06242266,-0.4968762,100.011
41.52917,459.5929,11.71478,-19.48234,-0.06228418,-0.495794,100.0221
41.5375,459.6754,11.71293,-19.48319,-0.06216606,-0.4948738,99.97388
41.54584,459.7602,11.71107,-19.48465,-0.06207838,-0.4941959,100.012
41.55416,459.8438,11.70921,-19.48614,-0.06199511,-0.493553,100.0477
41.5625,459.9278,11.70736,-19.48794,-0.06193024,-0.4930566,99.94789
41.57084,460.0139,11.7055,-19.49023,-0.06188828,-0.4927425,99.9984
41.57916,460.096,11.70363,-19.49237,-0.06184698,-0.4924336,100.0204
41.5875,460.177,11.70179,-19.49454,-0.06181026,-0.4921611,99.98274
41.59583,460.2604,11.69995,-19.49587,-0.06171817,-0.4914475,100.0097
41.60417,460.3438,11.69806,-19.49697,-0.06161291,-0.4906292,99.97605
41.6125,460.4272,11.69616,-19.49941,-0.06158609,-0.4904354,99.99041
