Time (min),Temperature (degC),Weight (mg),Heat Flow (mW),Temperature Difference (degC),Temperature Difference (muV),Sample Purge Flow (mL/min)
17.67917,393.7,7.377102,-3.908865,0.9268432,9.293769,100.0053
17.6875,393.8672,7.375304,-3.92577,0.9261101,9.287306,100.0078
17.69583,394.0352,7.373489,-3.942659,0.925379,9.280859,99.99774
17.70416,394.1983,7.371636,-3.959908,0.92463,9.274231,99.97569
17.7125,394.3674,7.369768,-3.976619,0.923909,9.267882,100.0427
17.72083,394.5297,7.367895,-3.993962,0.9231569,9.261219,99.9873
17.72916,394.6975,7.366034,-4.011098,0.9224172,9.25468,99.98805
17.7375,394.8626,7.364155,-4.027696,0.9217025,9.24839,99.98813
17.74583,395.0328,7.362276,-4.044468,0.9209822,9.242042,99.99447
17.75417,395.2005,7.360391,-4.061286,0.9202595,9.235674,100.0343
17.7625,395.3642,7.358489,-4.078641,0.9195112,9.229044,99.94999
17.77084,395.5313,7.356586,-4.09685,0.9187253,9.222032,100.0418
17.77917,395.6986,7.354678,-4.11509,0.9179387,9.215016,99.98215
17.7875,395.8644,7.352797,-4.133011,0.9171674,9.208151,100.0109
17.79584,396.0313,7.350929,-4.151566,0.9163678,9.200999,100.0017
17.80417,396.1977,7.349056,-4.169732,0.9155868,9.194034,100.0064
17.8125,396.3622,7.347156,-4.187947,0.9148038,9.187049,100.0129
17.82083,396.5302,7.345268,-4.206967,0.9139856,9.179705,99.99782
17.82916,396.6931,7.343353,-4.22582,0.9131738,9.172426,99.97821
17.8375,396.8612,7.341406,-4.245375,0.9123324,9.164844,99.98912
17.84583,397.0315,7.339472,-4.264642,0.9115061,9.157416,100.0061
17.85416,397.196,7.337532,-4.283526,0.9106964,9.150152,100.0079
17.8625,397.3582,7.335569,-4.304508,0.9097891,9.141908,99.99774
17.87083,397.5278,7.333575,-4.326016,0.9088616,9.133455,99.98334
17.87917,397.6952,7.33158,-4.348732,0.9078781,9.124439,100.0147
17.8875,397.8602,7.329566,-4.372331,0.9068539,9.115012,99.99406
17.89584,398.0283,7.327532,-4.397032,0.9057809,9.105094,100.0036
17.90417,398.194,7.325485,-4.422242,0.9046845,9.094941,99.99628
17.9125,398.3625,7.323443,-4.447833,0.9035728,9.084631,100.0268
17.92084,398.5274,7.321416,-4.472938,0.9024832,9.074539,99.9983
17.92917,398.6922,7.319375,-4.498644,0.9013669,9.064179,100.005
17.9375,398.8634,7.317337,-4.524289,0.900257,9.053879,99.98738
17.94583,399.028,7.315299,-4.547312,0.8992671,9.044782,99.98688
17.95416,399.197,7.313282,-4.568794,0.8983514,9.036426,99.99576
17.9625,399.3604,7.31125,-4.588306,0.8975253,9.028968,100.0089
17.97083,399.5264,7.309224,-4.605496,0.8968086,9.022602,100.0054
17.97916,399.6921,7.307203,-4.621113,0.8961655,9.016972,99.98734
17.9875,399.8621,7.305187,-4.634841,0.8956122,9.012238,100.0188
17.99583,400.0295,7.303168,-4.646887,0.8951361,9.008282,100.0042
18.00417,400.1964,7.301141,-4.658634,0.8946747,9.004468,100.0027
18.0125,400.362,7.299104,-4.669175,0.8942691,9.00121,99.97831
18.02084,400.528,7.297066,-4.678674,0.8939126,8.998441,99.99038
18.02917,400.6947,7.295025,-4.688022,0.8935637,8.995747,99.98182
18.0375,400.862,7.292962,-4.697989,0.893187,8.992774,100.0198
18.04584,401.0297,7.290907,-4.70719,0.8928462,8.990162,100.0057
18.05417,401.196,7.288864,-4.717551,0.8924524,8.987015,99.97338
18.0625,401.3608,7.286798,-4.728241,0.8920431,8.983712,100.0451
18.07083,401.5282,7.284701,-4.73955,0.8916072,8.98014,99.97587
18.07916,401.6975,7.282618,-4.750992,0.8911665,8.976519,99.98016
18.0875,401.8615,7.280536,-4.762142,0.8907375,8.973016,100.0581
18.09583,402.0286,7.278451,-4.773826,0.8902861,8.969282,99.97492
18.10416,402.197,7.276355,-4.785644,0.8898294,8.9655,100.0094
18.1125,402.3658,7.274272,-4.797128,0.889389,8.96188,99.99641
18.12083,402.533,7.27219,-4.807634,0.888993,8.958707,99.98455
18.12917,402.6988,7.270105,-4.818205,0.8885941,8.955506,100.0162
18.1375,402.8688,7.268015,-4.827396,0.8882606,8.952961,99.99156
18.14584,403.0312,7.265935,-4.835522,0.8879728,8.950879,100.0162
18.15417,403.198,7.263863,-4.841541,0.8877837,8.949788,99.97366
18.1625,403.3652,7.261774,-4.846672,0.8876355,8.949109,100.0107
18.17084,403.532,7.259669,-4.850082,0.8875659,8.949225,100.0195
18.17917,403.7,7.25754,-4.852072,0.8875619,8.950003,99.98534
18.1875,403.8677,7.255405,-4.853274,0.8875939,8.951142,99.99444
18.19583,404.0366,7.253265,-4.853032,0.8876926,8.952953,100.0049
18.20416,404.202,7.251138,-4.852509,0.8878026,8.954879,100.0295
18.2125,404.37,7.249011,-4.850701,0.8879722,8.957406,99.98297
18.22083,404.5385,7.24687,-4.848498,0.8881601,8.960119,99.98797
18.22916,404.7054,7.244728,-4.84481,0.8884149,8.963508,100.0023
18.2375,404.873,7.242569,-4.840924,0.8886791,8.966993,100.0218
18.24583,405.0392,7.240393,-4.837078,0.8889408,8.970453,100.0098
18.25417,405.204,7.238226,-4.832467,0.8892366,8.974257,99.98881
18.2625,405.3741,7.236084,-4.827204,0.8895642,8.978384,99.98561
18.27084,405.5391,7.233931,-4.821387,0.8899147,8.982741,99.98934
18.27917,405.7037,7.231772,-4.81651,0.8902222,8.986664,99.9921
18.2875,405.8718,7.22961,-4.810898,0.8905645,8.990938,100.0113
18.29584,406.0392,7.22744,-4.805616,0.8908916,8.995058,99.99391
18.30417,406.2076,7.225274,-4.800574,0.8912082,8.999074,99.99981
18.3125,406.3742,7.223111,-4.795958,0.8915046,9.002886,100.0103
18.32083,406.5427,7.220953,-4.791618,0.8917892,9.00658,99.99012
18.32916,406.7094,7.2188,-4.78792,0.8920441,9.009972,100.0162
18.3375,406.876,7.216631,-4.785452,0.8922431,9.012805,99.99795
18.34583,407.0461,7.21447,-4.782559,0.8924628,9.015848,99.99476
18.35416,407.2132,7.2123,-4.779646,0.8926824,9.018887,100.019
18.3625,407.378,7.210116,-4.777172,0.8928809,9.021718,99.99426
18.37083,407.5466,7.207916,-4.775752,0.8930338,9.024085,99.9909
18.37917,407.7149,7.205706,-4.773838,0.8932087,9.026676,99.98049
18.3875,407.8815,7.203507,-4.77221,0.89337,9.029131,100.0275
18.39584,408.0494,7.201298,-4.771394,0.8934955,9.03122,99.97402
18.40417,408.2162,7.19908,-4.77141,0.8935829,9.03293,100.0324
18.4125,408.3853,7.196868,-4.771772,0.8936561,9.034492,99.97795
18.42084,408.5522,7.194661,-4.772858,0.8936957,9.035719,99.99931
18.42917,408.7182,7.192429,-4.775124,0.8936819,9.036401,100.0012
18.4375,408.8887,7.19021,-4.77835,0.8936272,9.036672,99.98089
18.44583,409.0539,7.188004,-4.781936,0.8935541,9.036758,100.0238
18.45416,409.222,7.185796,-4.78539,0.8934884,9.03692,100.0123
18.4625,409.3884,7.18359,-4.789756,0.8933814,9.036661,99.99656
18.47083,409.5558,7.181355,-4.793446,0.8933054,9.036716,100.0088
18.47916,409.7266,7.179125,-4.796804,0.8932462,9.036941,99.97722
18.4875,409.8937,7.176907,-4.800524,0.8931692,9.036988,99.9865
18.49583,410.0588,7.174684,-4.80389,0.8931075,9.037187,100.0482
18.50417,410.229,7.172464,-4.806697,0.8930732,9.037665,99.97082
18.5125,410.3955,7.17023,-4.80955,0.8930358,9.038109,100.0093
18.52084,410.5638,7.167993,-4.81155,0.8930374,9.038951,99.98368
18.52917,410.7319,7.165749,-4.812488,0.8930866,9.040274,100.0263
18.5375,410.898,7.163505,-4.813884,0.8931145,9.041382,99.98292
18.54584,411.066,7.161266,-4.81569,0.8931253,9.042316,100.0237
18.55417,411.236,7.159038,-4.817559,0.8931343,9.043232,99.9803
18.5625,411.4016,7.156808,-4.819314,0.8931465,9.044181,99.97642
18.57083,411.5713,7.15457,-4.821208,0.8931548,9.045088,100.012
18.57916,411.7356,7.152343,-4.823299,0.8931518,9.045884,100.0157
18.5875,411.9062,7.150116,-4.825244,0.8931582,9.046776,99.96858
18.59583,412.075,7.1479,-4.8271,0.8931682,9.047702,99.98496
18.60416,412.241,7.145675,-4.8296,0.8931482,9.048324,100.0276
18.6125,412.4091,7.143452,-4.83195,0.8931363,9.049028,100.0008
18.62083,412.5738,7.141226,-4.833546,0.8931564,9.050056,99.99363
18.62917,412.7449,7.138986,-4.834645,0.8932019,9.051343,100.0292
18.6375,412.9122,7.136731,-4.835194,0.8932702,9.05286,99.96899
18.64584,413.0816,7.134503,-4.836176,0.8933203,9.054194,100.0348
18.65417,413.2504,7.132285,-4.83664,0.8933934,9.055761,99.98702
18.6625,413.4142,7.130064,-4.836818,0.893477,9.057434,99.98559
18.67084,413.5842,7.127851,-4.83639,0.8935905,9.05941,100.0213
18.67917,413.7533,7.125652,-4.835663,0.8937169,9.061518,99.99942
18.6875,413.9206,7.123489,-4.834556,0.8938594,9.06379,99.96295
18.69583,414.0896,7.121319,-4.83355,0.8939984,9.066026,100.0307
18.70416,414.2559,7.119124,-4.832558,0.8941355,9.068244,99.97286
18.7125,414.4242,7.116949,-4.831268,0.8942868,9.070609,100.0234
18.72083,414.5934,7.114807,-4.831078,0.8943899,9.072481,99.98158
18.72916,414.7608,7.112632,-4.830449,0.8945116,9.074542,100.0083
18.7375,414.9311,7.110438,-4.829187,0.8946628,9.076903,99.99641
18.74583,415.0985,7.108234,-4.826896,0.8948582,9.079715,99.99472
18.75417,415.2628,7.106035,-4.824869,0.8950406,9.082394,99.99728
18.7625,415.4313,7.103852,-4.82356,0.8951931,9.084769,100.0243
18.77084,415.6,7.101643,-4.821797,0.8953657,9.087348,100.0072
18.77917,415.7709,7.099438,-4.819462,0.8955649,9.090197,99.96968
18.7875,415.9383,7.097275,-4.817241,0.8957574,9.092981,99.99906
18.79584,416.1065,7.0951,-4.814989,0.8959515,9.095781,100.0332
18.80417,416.2756,7.092911,-4.81191,0.8961825,9.098956,99.98061
18.8125,416.4438,7.090738,-4.808288,0.8964371,9.102371,100.0134
18.82083,416.609,7.088565,-4.805164,0.8966684,9.105549,100.0004
18.82916,416.7776,7.086411,-4.802159,0.8968957,9.108688,100.0025
18.8375,416.9483,7.084256,-4.799353,0.8971155,9.111749,99.98091
18.84583,417.114,7.082087,-4.795316,0.8973871,9.11534,100.0287
18.85416,417.2839,7.079938,-4.791516,0.8976501,9.118843,99.97406
18.8625,417.4524,7.077786,-4.787926,0.8979031,9.122244,99.99797
18.87083,417.6228,7.075621,-4.783566,0.8981906,9.125999,100.0166
18.87917,417.7869,7.073472,-4.778858,0.8984909,9.12988,99.9968
18.8875,417.9598,7.071313,-4.774184,0.8987934,9.133786,99.97691
18.89584,418.126,7.069184,-4.769704,0.8990845,9.137574,100.0375
18.90417,418.2941,7.067105,-4.764752,0.8993976,9.14158,99.99094
18.9125,418.4637,7.065043,-4.759638,0.8997186,9.145668,99.98832
18.92084,418.6294,7.06297,-4.753787,0.9000699,9.150063,99.99836
18.92917,418.7962,7.060884,-4.748219,0.9004095,9.154336,99.9935
18.9375,418.966,7.058792,-4.74207,0.9007762,9.158881,100.0113
18.94583,419.1369,7.056735,-4.735662,0.9011545,9.163545,100.0093
18.95416,419.3047,7.054674,-4.729605,0.9015164,9.168039,100.0054
18.9625,419.4734,7.052622,-4.72364,0.9018746,9.172496,100.0027
18.97083,419.6428,7.0506,-4.717578,0.9022374,9.176996,99.98092
18.97916,419.8096,7.048552,-4.71165,0.9025928,9.181426,100.0084
18.9875,419.9771,7.046479,-4.705817,0.9029444,9.185814,99.99644
18.99583,420.1452,7.04439,-4.69974,0.9033068,9.190313,99.99728
19.00417,420.3114,7.042324,-4.693878,0.9036587,9.194707,99.97182
19.0125,420.484,7.04029,-4.687841,0.9040209,9.199205,100.0156
19.02084,420.651,7.03825,-4.682165,0.9043648,9.203522,99.99921
19.02917,420.82,7.036195,-4.676918,0.9046906,9.20765,99.99736
19.0375,420.9861,7.03416,-4.671476,0.9050238,9.211853,100.0178
19.04584,421.1567,7.032128,-4.666,0.9053601,9.216092,100.0146
19.05417,421.323,7.03009,-4.660031,0.9057158,9.220528,100.0171
19.0625,421.49,7.028071,-4.653374,0.9061016,9.225269,99.98262
19.07083,421.6609,7.026043,-4.646222,0.9065106,9.230246,99.97647
19.07916,421.8268,7.024032,-4.639702,0.9068894,9.234921,100.0005
19.0875,421.9937,7.022016,-4.633118,0.9072716,9.239626,100.0166
19.09583,422.1652,7.020008,-4.627014,0.9076347,9.24414,100.0042
19.10416,422.3355,7.018051,-4.620598,0.9080106,9.248785,100.0014
19.1125,422.503,7.016085,-4.612848,0.908443,9.254007,99.97061
19.12083,422.6727,7.014109,-4.604149,0.9089172,9.259657,100.0131
19.12917,422.8403,7.012134,-4.594804,0.9094184,9.265582,99.9813
19.1375,423.0113,7.010162,-4.586072,0.9098941,9.271249,100.0096
19.14584,423.175,7.008194,-4.57794,0.9103406,9.276618,100.0092
19.15417,423.3434,7.006248,-4.570059,0.910778,9.281891,100.0258
19.1625,423.513,7.00429,-4.561284,0.9112541,9.287566,99.98556
19.17084,423.68,7.002339,-4.552944,0.9117102,9.293035,100.0251
19.17917,423.8524,7.000385,-4.543979,0.9121953,9.298801,99.93574
19.1875,424.0201,6.998425,-4.534554,0.9126982,9.304749,100.0274
19.19583,424.1878,6.996496,-4.5263,0.91315,9.310175,99.98941
19.20416,424.3562,6.994585,-4.51843,0.9135852,9.315434,100.0124
19.2125,424.523,6.992672,-4.510764,0.9140106,9.320594,99.99906
19.22083,424.6914,6.990759,-4.502768,0.9144509,9.325905,99.99741
19.22916,424.8611,6.988855,-4.493858,0.9149311,9.331622,99.96538
19.2375,425.0312,6.986956,-4.484256,0.9154407,9.337645,100.0449
19.24583,425.1966,6.98507,-4.475606,0.9159071,9.343225,100.0129
19.25417,425.3641,6.98319,-4.466356,0.9164,9.349078,99.98251
19.2625,425.5344,6.981303,-4.45747,0.916878,9.354778,100.0084
19.27084,425.7025,6.979391,-4.448438,0.9173611,9.360531,99.99259
19.27917,425.8728,6.9775,-4.438886,0.9178672,9.366519,99.97926
19.2875,426.0394,6.975634,-4.428938,0.9183886,9.372665,100.0019
19.29584,426.2064,6.97377,-4.419478,0.9188887,9.378594,100.0218
19.30417,426.3776,6.971928,-4.410136,0.9193851,9.384488,99.99303
19.3125,426.544,6.97008,-4.400906,0.9198746,9.390313,100.001
19.32083,426.715,6.968222,-4.392466,0.9203319,9.395806,99.97576
19.32916,426.884,6.966389,-4.383296,0.9208192,9.40161,99.98009
19.3375,427.0523,6.964584,-4.373795,0.9213202,9.407554,100.0415
19.34583,427.2222,6.962764,-4.36392,0.9218378,9.413668,100.0052
19.35416,427.3863,6.960944,-4.355026,0.9223105,9.419324,99.99632
19.3625,427.5563,6.959116,-4.346757,0.9227585,9.424728,100.0037
19.37083,427.7248,6.957275,-4.338834,0.9231909,9.429974,99.97456
19.37917,427.892,6.955455,-4.330267,0.92365,9.435493,100.0106
19.3875,428.0619,6.953632,-4.32156,0.9241159,9.441084,99.96969
19.39584,428.2306,6.951828,-4.313134,0.9245691,9.446545,99.99788
19.40417,428.3972,6.950045,-4.30457,0.9250269,9.452054,100.0255
19.4125,428.5684,6.948245,-4.295219,0.9255203,9.457925,100.0086
19.42084,428.736,6.946411,-4.286398,0.9259889,9.463545,100.008
19.42917,428.904,6.9446,-4.278377,0.9264234,9.468818,99.97478
19.4375,429.071,6.94281,-4.269714,0.9268847,9.474364,100.0452
19.44583,429.2416,6.94101,-4.260662,0.9273636,9.480094,99.95024
19.45416,429.4097,6.939216,-4.251968,0.9278259,9.485652,100.0368
19.4625,429.5782,6.937422,-4.243194,0.9282918,9.491249,100.0191
19.47083,429.7447,6.93564,-4.23405,0.9287722,9.496994,99.97762
19.47916,429.9142,6.93386,-4.224996,0.9292496,9.50271,99.9839
19.4875,430.08,6.93207,-4.215359,0.9297501,9.508663,99.99182
19.49583,430.2525,6.930288,-4.206231,0.9302313,9.514418,99.9998
19.50417,430.418,6.92854,-4.197362,0.9306984,9.520031,100.0179
19.5125,430.5842,6.92681,-4.188153,0.9311799,9.52579,99.97755
19.52084,430.7548,6.925068,-4.178363,0.9316876,9.531816,100.0044
19.52917,430.9201,6.923321,-4.168354,0.932202,9.537916,100.0078
19.5375,431.0928,6.921594,-4.158367,0.9327181,9.544031,100.0028
19.54584,431.259,6.919878,-4.148306,0.9332345,9.550152,99.9797
19.55417,431.4283,6.918144,-4.13898,0.9337207,9.555962,100.0121
19.5625,431.5967,6.916411,-4.129245,0.9342235,9.561945,100.0067
19.57083,431.763,6.914707,-4.11985,0.9347109,9.567772,99.9734
19.57916,431.9328,6.913008,-4.111255,0.9351653,9.573261,100.0157
19.5875,432.0991,6.911282,-4.102325,0.9356324,9.578881,100.0043
19.59583,432.2674,6.909555,-4.09343,0.9360984,9.584491,99.99375
19.60416,432.4361,6.907856,-4.08464,0.93656,9.590055,99.9998
19.6125,432.6026,6.906157,-4.075732,0.9370253,9.595657,100.0461
19.62083,432.7722,6.904452,-4.067562,0.9374602,9.600952,99.97332
19.62917,432.944,6.902756,-4.059333,0.9378984,9.60628,99.99032
19.6375,433.1088,6.90108,-4.04993,0.9383831,9.612085,99.99716
19.64584,433.2766,6.899394,-4.0408,0.9388571,9.617781,99.99609
19.65417,433.4452,6.89768,-4.03214,0.9393113,9.623274,100.0012
19.6625,433.6137,6.89597,-4.024276,0.9397316,9.628422,100.0064
19.67084,433.7838,6.894297,-4.015986,0.9401704,9.633759,99.98106
19.67917,433.9506,6.892642,-4.007473,0.9406171,9.639179,100.0352
19.6875,434.1176,6.890972,-3.998933,0.9410645,9.644608,99.96152
19.69583,434.2869,6.889307,-3.990606,0.9415038,9.649951,99.99507
19.70416,434.455,6.887636,-3.98121,0.941987,9.65575,100.0292
19.7125,434.6222,6.88597,-3.972035,0.9424605,9.661444,99.97149
19.72083,434.7896,6.88429,-3.963955,0.9428875,9.666666,100.0425
19.72916,434.9569,6.882618,-3.956397,0.9432926,9.671661,99.98466
19.7375,435.1256,6.880978,-3.94871,0.9437032,9.676718,100.0123
19.74583,435.2944,6.879322,-3.939716,0.9441684,9.682331,99.99526
19.75417,435.4586,6.877655,-3.931221,0.9446108,9.687709,100.0267
19.7625,435.6279,6.875978,-3.923038,0.9450418,9.692969,99.95108
19.77084,435.7967,6.874318,-3.915756,0.9454344,9.697844,100.0163
19.77917,435.9619,6.872675,-3.908969,0.9458048,9.702485,100.0248
19.7875,436.1299,6.87103,-3.90233,0.9461699,9.707074,99.97141
19.79584,436.3009,6.869355,-3.895456,0.9465457,9.711774,100.0118
19.80417,436.467,6.867694,-3.88846,0.9469246,9.716507,100.0259
19.8125,436.6344,6.866038,-3.881376,0.9473075,9.721281,100.0034
19.82083,436.8053,6.864372,-3.874403,0.9476868,9.726018,100.0116
19.82916,436.971,6.862728,-3.868041,0.9480384,9.730472,99.96196
19.8375,437.1369,6.861082,-3.861295,0.9484063,9.735092,100.0308
19.84583,437.3064,6.859434,-3.854514,0.9487772,9.739738,99.98428
19.85416,437.4716,6.857785,-3.847756,0.9491454,9.744355,99.99822
19.8625,437.6456,6.856151,-3.84094,0.9495196,9.749031,99.96928
19.87083,437.8081,6.854504,-3.834416,0.9498774,9.753539,100.0233
19.87917,437.976,6.852853,-3.827742,0.9502436,9.758124,99.98156
19.8875,438.1456,6.851215,-3.820844,0.9506199,9.762812,100.0071
19.89584,438.3136,6.84959,-3.813664,0.9510071,9.767616,100.0283
19.90417,438.4797,6.847953,-3.806215,0.9514053,9.772519,99.98045
19.9125,438.6469,6.846322,-3.799211,0.9517851,9.777238,100.0236
19.92084,438.8162,6.844706,-3.792615,0.9521488,9.781788,99.96368
19.92917,438.9818,6.843082,-3.786001,0.9525116,9.786332,100.0116
19.9375,439.1508,6.841441,-3.779176,0.952884,9.790976,100.0119
19.94583,439.318,6.839786,-3.772239,0.9532606,9.79566,100.0146
19.95416,439.4842,6.838152,-3.766223,0.9535981,9.799946,99.98257
19.9625,439.6554,6.836547,-3.760469,0.9539265,9.804139,99.96874
19.97083,439.8224,6.83493,-3.754582,0.9542587,9.808374,100.0092
19.97916,439.9892,6.833308,-3.749745,0.9545472,9.812156,100.0041
19.9875,440.155,6.831699,-3.744648,0.9548461,9.816044,100.0257
19.99583,440.3258,6.83009,-3.73917,0.9551621,9.820113,99.98414
20.00417,440.491,6.828454,-3.733689,0.9554764,9.824162,100.0072
20.0125,440.6582,6.826828,-3.727942,0.955802,9.828329,99.99249
20.02084,440.8274,6.82523,-3.722678,0.9561082,9.832297,99.98828
20.02917,440.9978,6.823648,-3.717439,0.9564137,9.836259,100.0163
20.0375,441.1614,6.822076,-3.710999,0.9567664,9.840704,99.99924
20.04584,441.3309,6.820497,-3.705478,0.957083,9.844781,99.95906
20.05417,441.4976,6.818926,-3.700586,0.9573722,9.848576,100.0306
20.0625,441.6641,6.817329,-3.695239,0.9576801,9.852563,100.0048
20.07083,441.8329,6.815728,-3.690231,0.957975,9.856416,99.98738
20.07916,441.9966,6.814129,-3.685229,0.9582674,9.860243,100.029
20.0875,442.1674,6.812544,-3.68005,0.9585694,9.864172,99.97791
20.09583,442.3342,6.810962,-3.675332,0.9588512,9.86789,99.98531
20.10416,442.5006,6.809366,-3.670048,0.9591556,9.871844,100.0443
20.1125,442.6708,6.807771,-3.665046,0.9594499,9.875692,99.95038
20.12083,442.834,6.806163,-3.660118,0.9597382,9.879484,100.0304
20.12917,443.0004,6.804544,-3.65473,0.9600468,9.883476,100.0086
20.1375,443.1717,6.802939,-3.649322,0.9603574,9.887493,99.99132
20.14584,443.3381,6.801356,-3.643944,0.9606651,9.891482,99.9679
20.15417,443.5023,6.79976,-3.639142,0.9609481,9.895216,100.0207
20.1625,443.6718,6.798156,-3.634122,0.961242,9.899063,100.0031
20.17084,443.8383,6.796562,-3.62923,0.9615292,9.902843,100.018
20.17917,444.0054,6.794982,-3.624536,0.9618086,9.906539,99.98516
20.1875,444.173,6.7934,-3.620177,0.9620741,9.910097,99.9957
20.19583,444.3412,6.79179,-3.616362,0.9623176,9.913425,99.99209
20.20416,444.5096,6.790197,-3.612878,0.9625476,9.916616,100.0278
20.2125,444.672,6.788606,-3.610481,0.9627312,9.919328,99.98305
20.22083,444.8419,6.786994,-3.607505,0.9629406,9.922309,100.011
20.22916,445.0096,6.785379,-3.604414,0.9631539,9.925328,99.99266
20.2375,445.1768,6.783795,-3.600743,0.9633908,9.92859,99.99722
20.24583,445.3432,6.782212,-3.59771,0.9636014,9.931586,99.99985
20.25417,445.511,6.780616,-3.595164,0.9637924,9.934376,100.0038
20.2625,445.679,6.778999,-3.592514,0.9639876,9.937212,99.99889
20.27084,445.8476,6.77739,-3.59043,0.9641601,9.939812,99.99742
20.27917,446.0121,6.775799,-3.58752,0.9643648,9.942745,99.98341
20.2875,446.1787,6.774194,-3.584156,0.9645884,9.945871,100.0225
20.29584,446.3448,6.772592,-3.580238,0.9648345,9.949231,99.99813
20.30417,446.511,6.771,-3.57781,0.9650199,9.951965,99.99738
20.3125,446.6787,6.769397,-3.575412,0.9652043,9.954688,100.0026
20.32083,446.8442,6.767779,-3.573154,0.9653824,9.957348,100.009
20.32916,447.0138,6.766178,-3.57067,0.965571,9.960116,100.0066
20.3375,447.181,6.764564,-3.567566,0.9657838,9.963134,99.98231
20.34583,447.3422,6.76297,-3.564347,0.9659992,9.966176,99.99695
20.35416,447.516,6.76138,-3.562058,0.9661812,9.968872,100.0152
20.3625,447.6815,6.759798,-3.559402,0.9663751,9.971697,99.99031
20.37083,447.8507,6.758225,-3.557408,0.9665436,9.974257,100.0086
20.37917,448.0143,6.756636,-3.55606,0.9666839,9.97653,99.99526
20.3875,448.184,6.755049,-3.553367,0.9668806,9.979384,99.98837
20.39584,448.3502,6.753458,-3.550586,0.9670799,9.982264,100.0111
20.40417,448.5194,6.751849,-3.548194,0.9672641,9.984991,100.0093
20.4125,448.6824,6.750239,-3.54572,0.9674496,9.987731,99.9734
20.42084,448.8502,6.748645,-3.543417,0.9676299,9.990412,100.0375
20.42917,449.0197,6.747058,-3.540939,0.9678176,9.993179,99.98716
20.4375,449.1826,6.745462,-3.53758,0.9680386,9.996285,99.99576
20.44583,449.3518,6.743857,-3.535947,0.9681922,9.998692,99.99481
20.45416,449.5197,6.74223,-3.534188,0.9683501,10.00115,99.99728
20.4625,449.6874,6.740606,-3.53165,0.9685394,10.00393,99.99347
20.47083,449.8554,6.738987,-3.529761,0.968703,10.00644,100.0151
20.47916,450.0208,6.73739,-3.528262,0.9688495,10.00878,100.0376
20.4875,450.1866,6.735828,-3.527521,0.9689659,10.01081,99.96026
20.49583,450.355,6.73425,-3.527256,0.9690642,10.01265,99.98986
20.50417,450.5191,6.732657,-3.52731,0.9691481,10.01434,100.0188
20.5125,450.6888,6.731054,-3.52784,0.9692145,10.01585,99.98275
20.52084,450.853,6.729449,-3.527925,0.9692975,10.01753,100.0327
20.52917,451.021,6.72784,-3.526915,0.9694254,10.01968,99.9934
20.5375,451.188,6.726245,-3.526714,0.9695206,10.02148,99.95764
20.54584,451.3544,6.724663,-3.526738,0.9696064,10.0232,100.0013
20.55417,451.5202,6.723071,-3.526772,0.9696919,10.0249,100.0077
20.5625,451.69,6.721476,-3.5259,0.9698149,10.027,99.99907
20.57083,451.858,6.719869,-3.5247,0.9699507,10.02923,100.0102
20.57916,452.0223,6.718249,-3.523128,0.9701,10.0316,99.99132
20.5875,452.1881,6.716619,-3.52164,0.9702465,10.03393,100.0074
20.59583,452.3566,6.714982,-3.52059,0.9703762,10.0361,99.98244
20.60416,452.5242,6.71336,-3.519885,0.970492,10.03812,100.0212
20.6125,452.6902,6.711725,-3.51915,0.9706084,10.04016,100.002
20.62083,452.8562,6.710064,-3.518179,0.9707343,10.04228,100.0154
20.62917,453.0236,6.708395,-3.517642,0.9708431,10.04423,99.98637
20.6375,453.1881,6.706721,-3.517285,0.9709441,10.0461,99.96892
20.64584,453.357,6.705064,-3.517422,0.9710266,10.04778,100.0028
20.65417,453.5237,6.703405,-3.5173,0.9711189,10.04956,100.0078
20.6625,453.6911,6.701761,-3.517776,0.9711876,10.05109,99.98741
20.67084,453.8556,6.700145,-3.518528,0.9712445,10.05251,100.0175
20.67917,454.0225,6.698531,-3.51889,0.9713178,10.05409,99.9828
20.6875,454.1881,6.69688,-3.519414,0.971384,10.0556,100.0084
20.69583,454.357,6.695232,-3.520082,0.9714459,10.05706,100.0002
20.70416,454.5234,6.693626,-3.520403,0.9715207,10.05866,99.99616
20.7125,454.69,6.692035,-3.520918,0.9715878,10.06018,99.95918
20.72083,454.8585,6.690437,-3.520915,0.9716766,10.06192,100.0715
20.72916,455.0246,6.688801,-3.52182,0.9717281,10.06328,100.001
20.7375,455.19,6.687164,-3.523735,0.9717397,10.06422,99.96172
20.74583,455.3598,6.685515,-3.525087,0.971775,10.06541,99.99108
20.75417,455.525,6.683853,-3.526123,0.9718215,10.06672,100.015
20.7625,455.6899,6.682184,-3.52719,0.9718668,10.06802,100.0005
20.77084,455.8594,6.680514,-3.527797,0.9719319,10.06951,100.0192
20.77917,456.0266,6.67884,-3.52925,0.9719628,10.07066,99.97762
20.7875,456.1942,6.677148,-3.531452,0.9719644,10.0715,100.0338
20.79584,456.3594,6.675453,-3.531941,0.9720332,10.07304,99.97296
20.80417,456.5262,6.673769,-3.533855,0.9720466,10.074,99.96469
20.8125,456.6946,6.672099,-3.535576,0.9720681,10.07504,100.0308
20.82083,456.8597,6.670428,-3.536165,0.972134,10.07653,100.0086
20.82916,457.0284,6.668762,-3.537097,0.9721876,10.0779,99.98742
