Time (min),Temperature (degC),Weight (mg),Heat Flow (mW),Temperature Difference (degC),Temperature Difference (muV),Sample Purge Flow (mL/min)
28.02084,600.4814,7.144284,-11.31513,0.4579887,3.872953,99.96488
28.02917,600.65,7.143398,-11.33338,0.4571924,3.866458,99.99768
28.0375,600.8179,7.142516,-11.35117,0.4564148,3.86012,100.0382
28.04584,600.9809,7.141618,-11.36855,0.4556513,3.853902,99.97049
28.05416,601.1479,7.140734,-11.38618,0.4548808,3.847622,100.0284
28.0625,601.3134,7.139863,-11.40306,0.454141,3.841602,99.98793
28.07084,601.4758,7.139009,-11.41977,0.4534061,3.835622,99.98046
28.07916,601.6428,7.13815,-11.43614,0.4526895,3.829797,99.99434
28.0875,601.8106,7.137276,-11.45324,0.451943,3.823718,100.0305
28.09583,601.977,7.136387,-11.46979,0.4512183,3.817822,100.0099
28.10416,602.1413,7.135479,-11.48542,0.4505314,3.812248,99.99265
28.1125,602.3074,7.134578,-11.50232,0.4497926,3.806231,99.99472
28.12083,602.47,7.133686,-11.51933,0.4490472,3.800158,99.99601
28.12917,602.6388,7.132815,-11.5361,0.4483166,3.794208,100.019
28.1375,602.8041,7.131964,-11.55196,0.4476218,3.788562,99.98399
28.14584,602.9678,7.131099,-11.56792,0.4469223,3.782875,99.99699
28.15417,603.1356,7.130218,-11.58417,0.4462133,3.777108,100.0101
28.1625,603.3031,7.129358,-11.60082,0.4454874,3.771195,99.99516
28.17084,603.4662,7.128522,-11.61699,0.4447789,3.76543,100.0062
28.17916,603.6329,7.12768,-11.63406,0.4440358,3.759372,100.0078
28.1875,603.7965,7.12685,-11.6508,0.4433044,3.75341,99.96703
28.19584,603.9654,7.126016,-11.66723,0.4425898,3.747591,100.0016
28.20416,604.1281,7.125182,-11.68254,0.441918,3.742134,100.0269
28.2125,604.2961,7.124336,-11.69854,0.4412216,3.736467,99.98301
28.22083,604.4584,7.123489,-11.71508,0.4404984,3.730572,99.98031
28.22916,604.627,7.122647,-11.73242,0.4397465,3.724435,100.0134
28.2375,604.7953,7.121808,-11.75015,0.4389781,3.718156,100.0004
28.24583,604.9589,7.120942,-11.76699,0.438244,3.712168,100.0026
28.25417,605.1261,7.120054,-11.78358,0.4375232,3.70629,99.99242
28.2625,605.2906,7.119176,-11.79966,0.4368222,3.70058,100.0278
28.27084,605.4575,7.118313,-11.81721,0.4360613,3.694362,99.9996
28.27917,605.6217,7.117444,-11.83375,0.4353412,3.688489,99.97322
28.2875,605.7864,7.116594,-11.85079,0.4346007,3.682442,100.0017
28.29584,605.955,7.115772,-11.86766,0.4338705,3.676482,100.0026
28.30416,606.1189,7.11494,-11.88477,0.433127,3.670409,99.98986
28.3125,606.2868,7.114096,-11.90093,0.4324264,3.664697,100.0304
28.32084,606.4484,7.113243,-11.91666,0.4317394,3.6591,99.97538
28.32916,606.6168,7.112418,-11.93356,0.4310094,3.653138,100.0196
28.3375,606.7834,7.111634,-11.95068,0.4302684,3.647082,99.9955
28.34583,606.947,7.110831,-11.96755,0.4295359,3.641097,99.99469
28.35416,607.113,7.110028,-11.98388,0.4288282,3.635322,99.98451
28.3625,607.2826,7.10925,-12.00081,0.4280981,3.629356,100.0186
28.37083,607.4478,7.108462,-12.0168,0.4274041,3.623696,100.0082
28.37917,607.6138,7.107618,-12.03283,0.4267094,3.61803,99.97355
28.3875,607.7784,7.106787,-12.04916,0.426001,3.612246,100.0222
28.39584,607.9415,7.10599,-12.06639,0.4252548,3.60614,99.99188
28.40417,608.108,7.105218,-12.08338,0.4245211,3.60014,99.99208
28.4125,608.272,7.104431,-12.0995,0.4238224,3.594436,99.99215
28.42084,608.438,7.103624,-12.11611,0.4231049,3.58857,100.0049
28.42916,608.6044,7.102856,-12.13305,0.4223743,3.582595,99.99126
28.4375,608.7717,7.102093,-12.14922,0.4216762,3.576894,100.038
28.44584,608.9358,7.101306,-12.16461,0.4210092,3.571455,99.99999
28.45416,609.1036,7.100522,-12.18128,0.4202917,3.565587,99.98468
28.4625,609.2686,7.099753,-12.19792,0.4195732,3.559711,99.99197
28.47083,609.4328,7.09898,-12.21336,0.4189043,3.554254,100.0087
28.47916,609.6004,7.098176,-12.22867,0.4182434,3.54887,99.99782
28.4875,609.7657,7.097379,-12.24411,0.4175737,3.54342,100.0051
28.49583,609.931,7.096586,-12.2598,0.416894,3.537887,99.99116
28.50417,610.098,7.095794,-12.27472,0.4162463,3.532634,99.99461
28.5125,610.2625,7.094996,-12.28948,0.4156028,3.52742,99.9921
28.52084,610.434,7.094207,-12.30519,0.414925,3.521922,100.0264
28.52917,610.5918,7.093408,-12.32148,0.414212,3.51613,99.98322
28.5375,610.7618,7.092615,-12.33635,0.4135668,3.510918,99.9778
28.54584,610.9259,7.091825,-12.35224,0.4128746,3.505313,100.0134
28.55416,611.094,7.09106,-12.36842,0.4121726,3.49963,99.99782
28.5625,611.2592,7.090305,-12.38484,0.4114583,3.493843,100.0357
28.57084,611.4229,7.089545,-12.40152,0.4107325,3.487956,99.98319
28.57916,611.5889,7.088788,-12.41809,0.4100137,3.482128,100.002
28.5875,611.7537,7.088046,-12.4339,0.4093258,3.476561,99.97958
28.59583,611.9192,7.087268,-12.45,0.4086264,3.470896,100.0134
28.60416,612.0868,7.086475,-12.46555,0.4079518,3.46544,100.026
28.6125,612.2526,7.085684,-12.48169,0.4072514,3.459764,99.97525
28.62083,612.4192,7.084918,-12.49866,0.4065174,3.453802,99.99791
28.62917,612.5847,7.084169,-12.5143,0.4058378,3.4483,100.0114
28.6375,612.7491,7.083414,-12.53,0.4051554,3.442776,99.98119
28.64584,612.9179,7.082649,-12.54495,0.4045076,3.437543,99.98791
28.65417,613.0848,7.081889,-12.55985,0.4038601,3.432312,100.0034
28.6625,613.248,7.081112,-12.57458,0.4032172,3.42712,100.0065
28.67084,613.4151,7.080352,-12.59042,0.4025316,3.421564,100.0027
28.67916,613.5793,7.079614,-12.60562,0.4018706,3.416216,99.99624
28.6875,613.7447,7.078872,-12.6217,0.4011742,3.410566,100.0293
28.69584,613.9096,7.078112,-12.63716,0.4005033,3.405133,99.98051
28.70416,614.0778,7.07735,-12.65266,0.399834,3.39971,100.0083
28.7125,614.2451,7.0766,-12.66791,0.399174,3.394368,100.0092
28.72083,614.4071,7.075851,-12.68351,0.3984956,3.388866,99.97088
28.72916,614.576,7.075094,-12.70026,0.3977759,3.383013,100.0093
28.7375,614.7416,7.074353,-12.71556,0.3971132,3.377644,100.008
28.74583,614.9068,7.073605,-12.73173,0.3964148,3.37197,99.99774
28.75417,615.0717,7.072836,-12.74755,0.3957306,3.366417,99.97944
28.7625,615.2372,7.072074,-12.76428,0.3950098,3.360551,100.0096
28.77084,615.4036,7.071338,-12.7801,0.3943276,3.355012,99.99266
28.77917,615.5693,7.070624,-12.79515,0.3936764,3.349737,100.0113
28.7875,615.7368,7.069892,-12.81122,0.3929847,3.344116,100.045
28.79584,615.9028,7.069134,-12.82795,0.392265,3.338254,99.96431
28.80416,616.0668,7.068412,-12.84404,0.3915709,3.332611,100.0053
28.8125,616.2296,7.067694,-12.85958,0.3908983,3.327149,99.99512
28.82084,616.4,7.066944,-12.87662,0.3901703,3.321214,99.9782
28.82916,616.5632,7.066226,-12.89234,0.389491,3.315694,100.0428
28.8375,616.7325,7.065522,-12.90775,0.3888295,3.310325,100.0128
28.84583,616.8952,7.064794,-12.92274,0.3881801,3.305056,99.97098
28.85416,617.0599,7.064078,-12.93866,0.3874944,3.299478,99.985
28.8625,617.2298,7.063366,-12.95514,0.38679,3.293741,100.0187
28.87083,617.3912,7.062666,-12.9703,0.3861336,3.28841,99.98405
28.87917,617.5581,7.061945,-12.98542,0.3854834,3.283132,99.98806
28.8875,617.7252,7.061212,-13.00078,0.3848236,3.277771,100.0034
28.89584,617.892,7.06048,-13.0159,0.3841728,3.272486,100.0167
28.90417,618.0556,7.059772,-13.03082,0.3835287,3.267258,100.0005
28.9125,618.2212,7.059034,-13.04691,0.3828381,3.261631,99.97703
28.92084,618.3888,7.058304,-13.06293,0.3821526,3.256048,100.0005
28.92916,618.5537,7.057602,-13.07892,0.3814661,3.250455,99.97701
28.9375,618.7211,7.056897,-13.09456,0.3807959,3.245,100.0197
28.94584,618.8878,7.056184,-13.10986,0.3801393,3.23966,100.0249
28.95416,619.054,7.055484,-13.12542,0.3794718,3.234227,100.0021
28.9625,619.215,7.054796,-13.14075,0.3788102,3.228843,99.98222
28.97083,619.3848,7.054097,-13.15661,0.378134,3.223334,99.99568
28.97916,619.5484,7.053405,-13.17239,0.3774563,3.21781,100.0216
28.9875,619.7134,7.052724,-13.1877,0.3767994,3.212462,99.99553
28.99583,619.8819,7.052066,-13.20281,0.376153,3.207205,100.0458
29.00417,620.0484,7.05139,-13.2182,0.3754942,3.20184,99.93632
29.0125,620.2143,7.050682,-13.23241,0.3748826,3.196877,100.0211
29.02084,620.3787,7.049966,-13.247,0.3742554,3.191778,99.98664
29.02917,620.5445,7.04927,-13.26234,0.3735984,3.186428,100.006
29.0375,620.7128,7.048562,-13.27799,0.372931,3.180986,99.97851
29.04584,620.8765,7.047866,-13.29292,0.3722896,3.175764,100.0274
29.05416,621.0421,7.047169,-13.30821,0.3716352,3.170432,99.98301
29.0625,621.2074,7.04646,-13.32321,0.3709926,3.165198,100.0084
29.07084,621.3724,7.045737,-13.33879,0.3703266,3.159765,100.0219
29.07916,621.5398,7.045005,-13.35427,0.3696663,3.154379,99.98022
29.0875,621.7044,7.044306,-13.37018,0.3689867,3.148828,100.0211
29.09583,621.8703,7.043624,-13.38677,0.3682813,3.143055,99.99686
29.10416,622.0388,7.042951,-13.40345,0.3675739,3.137265,99.99101
29.1125,622.2034,7.042272,-13.41946,0.3668906,3.13168,99.97551
29.12083,622.368,7.041595,-13.43499,0.3662279,3.126267,99.9878
29.12917,622.5362,7.0409,-13.4502,0.3655805,3.120986,100.0431
29.1375,622.6994,7.040198,-13.4656,0.3649217,3.115608,99.9847
29.14584,622.8656,7.039519,-13.48143,0.3642481,3.110101,99.99181
29.15417,623.0324,7.038842,-13.49725,0.3635755,3.104602,99.99972
29.1625,623.199,7.038182,-13.51221,0.3629379,3.0994,100.0153
29.17084,623.362,7.0375,-13.5271,0.3623005,3.0942,99.99543
29.17916,623.5316,7.03682,-13.54222,0.3616589,3.088964,100.0025
29.1875,623.6965,7.036134,-13.55702,0.3610268,3.083808,99.99369
29.19584,623.8609,7.03543,-13.57215,0.3603811,3.078534,99.98957
29.20416,624.0292,7.034729,-13.58815,0.3597036,3.072988,100.0022
29.2125,624.1934,7.034049,-13.60513,0.3589836,3.067078,100.023
29.22083,624.3612,7.033363,-13.62093,0.3583142,3.061599,99.99051
29.22916,624.5249,7.032666,-13.63598,0.357672,3.056351,100.0189
29.2375,624.6898,7.031984,-13.65123,0.3570228,3.051044,99.97379
29.24583,624.8563,7.031281,-13.66751,0.3563339,3.045395,99.96984
29.25417,625.0201,7.030585,-13.6839,0.3556382,3.039688,100.0412
29.2625,625.1879,7.0299,-13.7007,0.3549295,3.033869,100.023
29.27084,625.3545,7.029218,-13.71664,0.354255,3.02834,99.95725
29.27917,625.5193,7.028546,-13.73256,0.35358,3.022808,100.005
29.2875,625.6894,7.027871,-13.74858,0.3529046,3.01727,100.0052
29.29584,625.8542,7.027197,-13.76286,0.3522959,3.012302,100.0167
29.30416,626.0182,7.026532,-13.77766,0.3516656,3.00715,100.0235
29.3125,626.1845,7.02588,-13.7936,0.350992,3.001624,99.99434
29.32084,626.3516,7.025208,-13.80849,0.3503608,2.996462,99.98444
29.32916,626.5156,7.024545,-13.82253,0.3497614,2.99157,99.98544
29.3375,626.683,7.023884,-13.83652,0.3491669,2.98672,99.99701
29.34583,626.8484,7.023216,-13.85028,0.3485806,2.981939,100.0127
29.35416,627.0157,7.022546,-13.86424,0.3479874,2.9771,99.97105
29.3625,627.1802,7.021884,-13.87803,0.347399,2.972299,100.0017
29.37083,627.3451,7.021212,-13.89149,0.346825,2.967618,100.0142
29.37917,627.5113,7.020532,-13.90636,0.3461956,2.962465,100.0145
29.3875,627.6786,7.019849,-13.92103,0.3455748,2.957384,99.98637
29.39584,627.8451,7.01917,-13.93522,0.3449726,2.952462,100.0072
29.40417,628.01,7.018509,-13.94944,0.3443683,2.947522,100.0181
29.4125,628.175,7.01786,-13.96453,0.3437297,2.942285,99.98399
29.42084,628.3426,7.017214,-13.97944,0.3430998,2.937124,99.99819
29.42916,628.5062,7.016566,-13.99341,0.3425055,2.932266,99.98969
29.4375,628.6741,7.015899,-14.00738,0.3419144,2.927435,100.0023
29.44584,628.8419,7.015229,-14.02146,0.3413184,2.922561,99.99243
29.45416,629.0044,7.014581,-14.03568,0.3407135,2.91761,99.9908
29.4625,629.1732,7.013955,-14.05026,0.3400985,2.912572,100.0252
29.47083,629.3383,7.013345,-14.0646,0.3394909,2.907596,99.97782
29.47916,629.5038,7.012722,-14.07852,0.3389004,2.902765,100.0198
29.4875,629.6697,7.012075,-14.09288,0.338293,2.89779,100.0134
29.49583,629.8362,7.011437,-14.1062,0.3377276,2.893173,99.99528
29.50417,630.0034,7.01077,-14.11978,0.3371528,2.888471,99.98324
29.5125,630.169,7.010082,-14.1347,0.3365233,2.883297,100.0123
29.52084,630.3339,7.009419,-14.1496,0.3358948,2.87813,99.9863
29.52917,630.4986,7.008787,-14.16425,0.3352771,2.87305,99.98934
29.5375,630.6633,7.008147,-14.17803,0.3346944,2.868266,100.0163
29.54584,630.8332,7.00751,-14.19142,0.3341316,2.863651,100.0197
29.55416,630.9976,7.006856,-14.20485,0.3335634,2.858986,99.97504
29.5625,631.1637,7.006216,-14.21891,0.3329717,2.854116,100.0132
29.57084,631.3301,7.005571,-14.23419,0.332332,2.848832,99.9825
29.57916,631.4976,7.004908,-14.24907,0.3317094,2.843691,100.0403
29.5875,631.6606,7.004264,-14.26335,0.3311074,2.838725,99.95145
29.59583,631.8279,7.003668,-14.27727,0.3305235,2.833915,100.0113
29.60416,631.9945,7.003062,-14.29172,0.329918,2.828919,100.008
29.6125,632.1587,7.002418,-14.30546,0.329339,2.824148,99.9811
29.62083,632.3266,7.001769,-14.32047,0.3287119,2.818966,100.002
29.62917,632.4953,7.001124,-14.33602,0.3280645,2.813608,100.0282
29.6375,632.6586,7.000464,-14.352,0.3273955,2.808064,99.97785
29.64584,632.8238,6.999796,-14.36779,0.3267364,2.802605,100.0159
29.65417,632.9901,6.999146,-14.38228,0.3261299,2.797595,100.007
29.6625,633.1576,6.998514,-14.39688,0.3255199,2.792555,99.98111
29.67084,633.3239,6.997868,-14.41296,0.3248499,2.787,100.0109
29.67916,633.4874,6.997212,-14.42851,0.3241996,2.781612,100.0055
29.6875,633.6508,6.996563,-14.44391,0.3235556,2.776277,99.99889
29.69584,633.8206,6.995947,-14.45983,0.3228955,2.770805,100.014
29.70416,633.9852,6.995315,-14.47455,0.322279,2.765705,99.97876
29.7125,634.1526,6.994666,-14.48964,0.3216509,2.760505,100.0109
29.72083,634.3161,6.994019,-14.50438,0.3210337,2.755398,99.98628
29.72916,634.4825,6.993389,-14.51937,0.3204086,2.750222,100.0162
29.7375,634.6508,6.99276,-14.53435,0.3197854,2.745062,99.99289
29.74583,634.8157,6.992111,-14.54964,0.3191475,2.739774,100.0139
29.75417,634.9824,6.991452,-14.56575,0.318479,2.734222,99.96466
29.7625,635.1503,6.990797,-14.58278,0.317775,2.728367,100.0104
29.77084,635.3132,6.990144,-14.60083,0.3170262,2.722126,100.0234
29.77917,635.4806,6.989472,-14.62004,0.3162359,2.715526,99.99819
29.7875,635.6456,6.988816,-14.63934,0.31544,2.708878,99.99995
29.79584,635.8109,6.988184,-14.65939,0.3146151,2.70198,99.98084
29.80416,635.9765,6.987562,-14.67873,0.3138188,2.695328,99.9918
29.8125,636.1426,6.986944,-14.69784,0.3130321,2.688755,99.99212
29.82084,636.3093,6.986313,-14.71704,0.3122427,2.682159,100.0049
29.82916,636.4758,6.985689,-14.73719,0.311416,2.675242,100.0053
29.8375,636.6411,6.985094,-14.75547,0.3106623,2.668951,100.0027
29.84583,636.809,6.984516,-14.77319,0.3099329,2.662868,100.0154
29.85416,636.9724,6.983902,-14.78954,0.3092547,2.657224,99.98007
29.8625,637.1394,6.983303,-14.80532,0.3086016,2.651795,100.016
29.87083,637.3075,6.982698,-14.82086,0.3079588,2.646453,99.98898
29.87917,637.4739,6.98208,-14.83502,0.3073697,2.641572,99.97794
29.8875,637.6367,6.98147,-14.8502,0.3067373,2.636318,100.0159
29.89584,637.8042,6.98087,-14.86564,0.3060988,2.631012,99.97875
29.90417,637.9721,6.98027,-14.88075,0.3054731,2.625814,100.0402
29.9125,638.139,6.979687,-14.89499,0.3048814,2.620909,99.99616
29.92084,638.3016,6.979068,-14.9091,0.3042916,2.616018,99.97558
29.92916,638.4658,6.978432,-14.92349,0.3036924,2.611046,100.0196
29.9375,638.6339,6.977839,-14.93788,0.303096,2.606098,100.0019
29.94584,638.8016,6.977216,-14.95206,0.3025082,2.601223,100.009
29.95416,638.9664,6.97657,-14.96693,0.3018908,2.596092,99.99386
29.9625,639.1304,6.975951,-14.98261,0.3012411,2.590683,99.98189
29.97083,639.2943,6.975329,-14.99719,0.3006348,2.585645,100.0186
29.97916,639.466,6.974694,-15.01129,0.3000536,2.580824,99.98778
29.9875,639.6296,6.974057,-15.02532,0.299469,2.575973,100.006
29.99583,639.796,6.973437,-15.03989,0.2988656,2.570959,99.98613
30.00417,639.9621,6.972837,-15.05478,0.2982492,2.565832,100.0149
30.0125,640.1257,6.972231,-15.06994,0.2976206,2.5606,99.98382
30.02084,640.2942,6.971607,-15.08541,0.2969837,2.555296,100.0123
30.02917,640.4588,6.97099,-15.0999,0.2963821,2.550294,99.99916
30.0375,640.6258,6.970398,-15.11466,0.2957722,2.545222,100.0114
30.04584,640.7912,6.969798,-15.12951,0.2951576,2.540106,99.99266
30.05416,640.9579,6.969192,-15.14462,0.294534,2.534912,100.0036
30.0625,641.124,6.968599,-15.16019,0.2938916,2.529558,99.99754
30.07084,641.2908,6.967988,-15.17587,0.2932456,2.524172,100.0012
30.07916,641.4558,6.96735,-15.19239,0.292566,2.518494,100.0141
30.0875,641.6184,6.966719,-15.20787,0.2919252,2.513149,99.98898
30.09583,641.7846,6.966094,-15.22305,0.291299,2.507931,100.0112
30.10416,641.9503,6.965474,-15.23882,0.29065,2.502514,100.0004
30.1125,642.1182,6.96486,-15.25635,0.2899338,2.496518,99.99363
30.12083,642.2846,6.964239,-15.27252,0.2892694,2.490969,99.98703
30.12917,642.4503,6.963634,-15.28746,0.2886526,2.485827,100.0187
30.1375,642.6149,6.963016,-15.30286,0.2880176,2.480528,99.98912
30.14584,642.7787,6.962371,-15.31866,0.2873665,2.47509,99.98563
30.15417,642.9488,6.961744,-15.33532,0.2866869,2.469404,99.99195
30.1625,643.1121,6.961132,-15.35014,0.2860736,2.464292,100.0087
30.17084,643.279,6.960532,-15.36584,0.285429,2.458908,100.0169
30.17916,643.4459,6.959944,-15.3822,0.2847588,2.453301,100.0056
30.1875,643.6106,6.95935,-15.39727,0.2841372,2.448114,100.0232
30.19584,643.7766,6.958762,-15.4112,0.2835612,2.443318,99.99822
30.20416,643.9426,6.958179,-15.42632,0.2829392,2.438125,99.95774
30.2125,644.106,6.957564,-15.44135,0.2823189,2.432947,100.0063
30.22083,644.2754,6.956968,-15.45701,0.2816787,2.427596,99.98228
30.22916,644.4392,6.9564,-15.472,0.28106,2.42243,100.0096
30.2375,644.6068,6.955828,-15.48686,0.2804496,2.417333,100.0233
30.24583,644.7726,6.955245,-15.50331,0.2797768,2.411698,99.97518
30.25417,644.9402,6.95466,-15.51932,0.2791215,2.406215,100.0248
30.2625,645.1032,6.954059,-15.53428,0.2785039,2.401054,99.97652
30.27084,645.2705,6.953444,-15.55,0.2778606,2.395673,100.0005
30.27917,645.4334,6.952818,-15.56572,0.2772137,2.390258,100.0077
30.2875,645.603,6.952194,-15.5809,0.2765936,2.385075,99.98238
30.29584,645.7698,6.951586,-15.59622,0.2759654,2.379822,100.034
30.30416,645.9355,6.950994,-15.61124,0.2753482,2.37466,99.98697
30.3125,646.1011,6.950375,-15.62667,0.2747154,2.369365,100.0047
30.32084,646.264,6.949761,-15.64244,0.2740672,2.363936,99.98992
30.32916,646.4311,6.949155,-15.65886,0.2733971,2.358317,99.9818
30.3375,646.597,6.948548,-15.67547,0.2727194,2.352632,100.0071
30.34583,646.7632,6.94794,-15.69135,0.2720701,2.347191,100.0143
30.35416,646.9304,6.94735,-15.70666,0.2714439,2.341949,100.0069
30.3625,647.0974,6.946776,-15.72303,0.270776,2.336346,99.99641
30.37083,647.2609,6.946206,-15.74034,0.2700693,2.330408,100.0191
30.37917,647.4278,6.945618,-15.75804,0.2693504,2.324362,99.96993
30.3875,647.5914,6.945026,-15.77505,0.2686565,2.318533,100.0259
30.39584,647.7606,6.944426,-15.79195,0.2679708,2.312773,99.99184
30.40417,647.924,6.943828,-15.80745,0.267335,2.307444,100.0062
30.4125,648.0892,6.943251,-15.82116,0.2667703,2.302726,99.96959
30.42084,648.2587,6.942661,-15.83565,0.2661784,2.297774,100.0258
30.42916,648.4231,6.942042,-15.85101,0.2655487,2.292496,99.98032
30.4375,648.5875,6.941452,-15.86708,0.2648926,2.286987,100.0199
30.44584,648.7545,6.940858,-15.88247,0.2642646,2.28172,99.97641
30.45416,648.9209,6.940261,-15.89629,0.263697,2.276975,100.0095
30.4625,649.0855,6.93968,-15.9114,0.2630782,2.271787,99.98369
30.47083,649.2511,6.93909,-15.92638,0.2624652,2.266648,99.99952
30.47916,649.4138,6.93851,-15.94186,0.261831,2.261324,100.0077
30.4875,649.5824,6.93792,-15.95871,0.2611486,2.255584,100.0131
30.49583,649.747,6.937278,-15.97568,0.2604581,2.249774,100.0068
30.50417,649.911,6.936675,-15.99258,0.2597708,2.24399,100.0091
30.5125,650.0779,6.936116,-16.00938,0.2590898,2.238258,99.97726
30.52084,650.2432,6.935536,-16.0256,0.25843,2.23271,100.0211
30.52917,650.4137,6.934949,-16.04259,0.2577442,2.226938,99.98539
30.5375,650.577,6.934379,-16.0607,0.2570098,2.220742,100.0111
30.54584,650.7426,6.933808,-16.0773,0.2563354,2.215066,100.0247
30.55416,650.9078,6.933241,-16.09456,0.2556357,2.20917,99.98028
30.5625,651.0738,6.932676,-16.11199,0.2549304,2.203225,100.0096
30.57084,651.2411,6.93212,-16.12908,0.2542391,2.1974,99.99514
30.57916,651.4048,6.931593,-16.14524,0.2535807,2.191858,99.94874
30.5875,651.5727,6.931032,-16.16136,0.2529274,2.186361,100.0508
30.59583,651.7371,6.930426,-16.17784,0.2522574,2.180718,99.98243
30.60416,651.9015,6.929859,-16.19568,0.2515358,2.174628,100.011
30.6125,652.0703,6.92931,-16.21283,0.2508441,2.168795,99.99142
30.62083,652.2352,6.928738,-16.23025,0.2501392,2.162847,100.0011
30.62917,652.3989,6.928138,-16.24844,0.2494039,2.156636,100.0078
30.6375,652.5671,6.927543,-16.26628,0.2486853,2.150569,99.97468
30.64584,652.7334,6.926954,-16.2831,0.248005,2.144832,100.0145
30.65417,652.8996,6.926374,-16.29998,0.2473224,2.139073,99.97745
30.6625,653.0628,6.925772,-16.31853,0.2465734,2.132742,99.99803
30.67084,653.2312,6.925206,-16.33692,0.245835,2.126499,99.98462
30.67916,653.3949,6.92468,-16.35408,0.24514,2.120631,100.0378
30.6875,653.5618,6.92412,-16.37087,0.2444622,2.114911,99.98584
30.69584,653.728,6.923528,-16.38781,0.2437776,2.109133,100.0353
30.70416,653.8948,6.92295,-16.40405,0.243121,2.103594,99.95769
30.7125,654.0615,6.922372,-16.41937,0.2424992,2.098358,100.0243
30.72083,654.2259,6.921784,-16.43503,0.2418632,2.092996,99.99184
30.72916,654.3884,6.921199,-16.45109,0.2412107,2.087492,100.0023
30.7375,654.554,6.92064,-16.46806,0.2405258,2.081705,99.99625
30.74583,654.7238,6.920094,-16.48461,0.2398602,2.076086,99.98453
30.75417,654.89,6.919537,-16.50072,0.239209,2.07059,100.0238
30.7625,655.0546,6.918952,-16.51798,0.2385124,2.0647,99.98539
30.77084,655.2187,6.918376,-16.53476,0.2378338,2.058966,100.0379
30.77917,655.385,6.917813,-16.552,0.2371398,2.053096,99.95776
30.7875,655.552,6.917249,-16.56999,0.2364177,2.046984,100.0152
30.79584,655.7164,6.916706,-16.58899,0.2356554,2.040522,99.99788
30.80416,655.8858,6.91618,-16.60763,0.2349106,2.034211,99.99608
30.8125,656.048,6.915632,-16.62575,0.2341797,2.02802,99.99219
30.82084,656.2182,6.915072,-16.64385,0.2334563,2.021892,99.99214
30.82916,656.3766,6.9145,-16.66173,0.2327326,2.015761,100.0113
30.8375,656.546,6.913916,-16.68026,0.2319932,2.009493,100.0093
30.84583,656.7126,6.913337,-16.69906,0.2312407,2.003111,99.99134
30.85416,656.8776,6.91278,-16.71706,0.230518,1.996986,100.0112
30.8625,657.041,6.912218,-16.73463,0.2298105,1.990992,100.0221
30.87083,657.2099,6.911657,-16.75228,0.2291046,1.985011,99.97132
30.87917,657.3724,6.91109,-16.76881,0.2284364,1.979356,99.96466
30.8875,657.5415,6.910525,-16.78582,0.2277557,1.973591,100.0257
30.89584,657.7064,6.909978,-16.80257,0.2270815,1.967883,100.0136
30.90417,657.871,6.90943,-16.81951,0.2264,1.96211,99.9928
30.9125,658.0388,6.908876,-16.83684,0.2257057,1.956225,100.0126
30.92084,658.2006,6.908326,-16.85346,0.2250347,1.950541,99.99908
30.92916,658.372,6.907799,-16.86917,0.2244054,1.945218,100.0217
30.9375,658.535,6.907262,-16.88485,0.2237707,1.939848,99.94831
30.94584,658.6984,6.906722,-16.90117,0.2231125,1.934273,100.0341
30.95416,658.866,6.906178,-16.9185,0.222419,1.928392,99.99976
30.9625,659.0292,6.90565,-16.93634,0.2217032,1.922315,99.99741
30.97083,659.1972,6.90512,-16.95397,0.220999,1.916339,99.97954
30.97916,659.3616,6.904546,-16.97267,0.2202517,1.909988,100.0109
30.9875,659.5296,6.903951,-16.98966,0.2195722,1.904224,99.96976
30.99583,659.6922,6.903384,-17.00736,0.2188616,1.89819,100.0285
31.00417,659.8586,6.902839,-17.0261,0.218115,1.891842,99.98681
31.0125,660.0235,6.902271,-17.04503,0.21736,1.885422,99.99955
31.02084,660.1884,6.901706,-17.06445,0.2165867,1.87884,100.0038
31.02917,660.357,6.901157,-17.08368,0.2158233,1.872345,100.0244
31.0375,660.522,6.900606,-17.10178,0.2151002,1.866198,99.97391
31.04584,660.6888,6.900044,-17.11912,0.2144076,1.860315,99.9813
31.05416,660.8536,6.899482,-17.13621,0.2137227,1.854498,100.0262
31.0625,661.0226,6.898954,-17.15359,0.2130301,1.848613,99.9893
31.07084,661.1844,6.898447,-17.17243,0.2122769,1.842202,100.0201
31.07916,661.3487,6.897944,-17.19066,0.2115491,1.83601,99.99811
31.0875,661.5166,6.897428,-17.20838,0.2108438,1.830012,100.0204
31.09583,661.6798,6.896914,-17.22638,0.210124,1.823888,99.98022
31.10416,661.8472,6.896384,-17.24426,0.2094124,1.817834,100.0083
31.1125,662.0124,6.895837,-17.26142,0.2087263,1.812001,100.0066
31.12083,662.1766,6.89527,-17.27858,0.20804,1.806164,99.97207
31.12917,662.3441,6.894714,-17.297,0.2073085,1.799935,100.008
31.1375,662.5084,6.894171,-17.31575,0.206562,1.793575,99.98495
31.14584,662.6762,6.89365,-17.33428,0.2058273,1.787316,100.0008
31.15417,662.8404,6.893139,-17.35243,0.2051037,1.781153,100.0052
31.1625,663.0053,6.892602,-17.37057,0.2043816,1.775002,99.99764
31.17084,663.1728,6.892055,-17.38849,0.2036694,1.768936,100.0038
31.17916,663.3388,6.891524,-17.40521,0.2030018,1.763257,99.98991
