Time (min),Temperature (degC),Weight (mg),Heat Flow (mW),Temperature Difference (degC),Temperature Difference (muV),Sample Purge Flow (mL/min)
24.02917,520.2642,11.3478,-6.116818,0.2137854,2.250492,100.0247
24.0375,520.4344,11.34375,-6.117471,0.2138854,2.251708,100.0084
24.04584,520.5996,11.33966,-6.118208,0.2139785,2.252851,100.0079
24.05417,520.7652,11.33564,-6.118861,0.214076,2.254041,100.0066
24.0625,520.9296,11.33163,-6.119863,0.2141554,2.25504,99.99899
24.07083,521.0986,11.32757,-6.120904,0.2142353,2.256045,100.0051
24.07916,521.2657,11.3235,-6.122398,0.2142916,2.256801,100.0002
24.0875,521.4302,11.31951,-6.12423,0.2143296,2.257364,99.99871
24.09583,521.5988,11.3155,-6.126287,0.2143586,2.257832,100.0012
24.10416,521.7666,11.31144,-6.127949,0.214407,2.258506,99.99109
24.1125,521.9329,11.30741,-6.129133,0.2144781,2.259418,100.0278
24.12083,522.0978,11.30348,-6.130286,0.21455,2.26034,99.97784
24.12917,522.2657,11.29957,-6.131474,0.2146217,2.261258,100.0032
24.1375,522.4328,11.29556,-6.132211,0.2147154,2.262408,99.995
24.14584,522.5998,11.29152,-6.133507,0.2147814,2.263267,99.97301
24.15417,522.765,11.28755,-6.134734,0.2148496,2.26415,100.0081
24.1625,522.9311,11.28363,-6.135489,0.2149418,2.265284,100.0246
24.17084,523.0997,11.27968,-6.13643,0.2150261,2.266336,99.98416
24.17917,523.2663,11.27573,-6.137195,0.215118,2.267468,100.0084
24.1875,523.4331,11.27188,-6.138365,0.2151898,2.268389,100.0002
24.19583,523.602,11.26802,-6.139541,0.2152625,2.26932,99.98475
24.20416,523.769,11.26409,-6.140559,0.215342,2.27032,99.99696
24.2125,523.9336,11.26017,-6.142113,0.2153936,2.27103,99.99219
24.22083,524.1014,11.25629,-6.144249,0.2154181,2.271452,99.99336
24.22916,524.2666,11.25239,-6.145688,0.2154757,2.272223,100.024
24.2375,524.4332,11.24842,-6.147269,0.215527,2.272928,100.0046
24.24583,524.6019,11.24446,-6.149134,0.2155653,2.273496,99.96828
24.25417,524.7665,11.24057,-6.15042,0.2156302,2.274344,99.98369
24.2625,524.9358,11.23669,-6.152068,0.2156795,2.275029,100.0288
24.27084,525.1041,11.23273,-6.153738,0.2157273,2.275697,100.0226
24.27917,525.2693,11.22879,-6.15496,0.2157955,2.27658,99.99811
24.2875,525.436,11.22488,-6.15623,0.2158621,2.277448,100.0089
24.29584,525.6026,11.22094,-6.15719,0.2159439,2.278474,99.99639
24.30417,525.7706,11.21699,-6.158426,0.2160128,2.279366,99.97432
24.3125,525.9334,11.21313,-6.159126,0.2161054,2.280508,100.0069
24.32083,526.1023,11.20936,-6.159589,0.2162127,2.281805,100.0066
24.32916,526.2703,11.20554,-6.160515,0.2162968,2.282857,99.97222
24.3375,526.4348,11.20168,-6.161664,0.216368,2.283773,100.0311
24.34583,526.6026,11.19782,-6.162332,0.2164646,2.284958,99.98684
24.35416,526.77,11.19396,-6.16346,0.2165383,2.285898,99.98045
24.3625,526.9371,11.19003,-6.164889,0.2165969,2.286682,100.0415
24.37083,527.104,11.18614,-6.166504,0.2166463,2.287368,99.9898
24.37917,527.2718,11.18236,-6.168312,0.2166866,2.287959,100.0087
24.3875,527.4359,11.17862,-6.169734,0.216744,2.288729,99.95939
24.39584,527.6037,11.17486,-6.172085,0.2167578,2.289039,100.0525
24.40417,527.7703,11.17107,-6.174559,0.2167648,2.289278,99.94922
24.4125,527.9382,11.16728,-6.176373,0.2168049,2.289867,100.0073
24.42084,528.1038,11.16343,-6.17785,0.2168604,2.290617,100.0117
24.42917,528.2724,11.15954,-6.180338,0.2168678,2.290861,99.99144
24.4375,528.4398,11.15575,-6.182187,0.216906,2.29143,100.01
24.44583,528.6044,11.1521,-6.184158,0.2169366,2.291918,100.0055
24.45416,528.7718,11.14843,-6.186016,0.2169742,2.29248,100.0078
24.4625,528.939,11.1447,-6.187734,0.2170187,2.293115,99.97082
24.47083,529.11,11.14095,-6.189343,0.2170704,2.293826,100.0361
24.47916,529.2735,11.13724,-6.190579,0.2171366,2.29469,100.0254
24.4875,529.4439,11.13352,-6.192376,0.2171788,2.295303,99.94199
24.49583,529.6074,11.12982,-6.194579,0.2171976,2.295666,100.0237
24.50417,529.7779,11.1262,-6.19707,0.2172058,2.295918,99.97649
24.5125,529.9426,11.12259,-6.198731,0.2172517,2.29657,99.96606
24.52084,530.1108,11.12883,-6.200137,0.2173118,2.29737,100.0846
24.52917,530.2789,11.13487,-6.200135,0.2174407,2.298898,99.97828
24.5375,530.4484,11.09542,-6.198951,0.217628,2.301045,99.96738
24.54584,530.6142,11.01566,-6.198113,0.2177964,2.302992,100.0079
24.55417,530.7801,10.92627,-6.197554,0.217951,2.304794,99.98749
24.5625,530.9476,10.83624,-6.19758,0.2180778,2.306301,100.0163
24.57083,531.1161,10.7466,-6.198682,0.2181526,2.307258,100.0287
24.57916,531.2832,10.65716,-6.200339,0.2181998,2.307922,99.99571
24.5875,531.4531,10.56777,-6.202206,0.2182382,2.308494,99.99731
24.59583,531.6172,10.47846,-6.20548,0.218205,2.308308,99.97831
24.60416,531.7844,10.37926,-6.210492,0.2180888,2.307245,100.0262
24.6125,531.9518,10.28017,-6.217627,0.2178695,2.30509,99.96499
24.62083,532.1178,10.22653,-6.22672,0.2175543,2.301921,100.0168
24.62917,532.2884,10.21328,-6.2367,0.2171986,2.298323,100.0261
24.6375,532.4536,10.20973,-6.247001,0.2168248,2.294532,99.99056
24.64584,532.6192,10.20687,-6.257093,0.2164617,2.290854,99.96906
24.65417,532.7896,10.20361,-6.267144,0.2161033,2.287225,99.99009
24.6625,532.9518,10.20019,-6.277511,0.2157254,2.28339,100.0048
24.67084,533.1199,10.19675,-6.288335,0.2153287,2.279354,100.0487
24.67917,533.2874,10.19323,-6.298316,0.2149729,2.275752,99.98106
24.6875,533.4566,10.18972,-6.307901,0.2146375,2.272365,100.0058
24.69583,533.6219,10.1863,-6.317105,0.214319,2.269155,100.0052
24.70416,533.7862,10.18299,-6.32648,0.2139916,2.265851,99.97844
24.7125,533.955,10.17967,-6.335679,0.2136754,2.262666,100.0108
24.72083,534.1228,10.17628,-6.344765,0.2133644,2.259534,100.0042
24.72916,534.2895,10.17292,-6.353461,0.213072,2.2566,100.0001
24.7375,534.4537,10.16958,-6.362168,0.2127778,2.253646,99.98212
24.74583,534.6222,10.16619,-6.37022,0.2125179,2.251054,100.0007
24.75417,534.7882,10.16282,-6.377886,0.2122758,2.24865,99.99747
24.7625,534.9552,10.15959,-6.386207,0.2120025,2.245916,99.99348
24.77084,535.1244,10.15639,-6.393719,0.2117696,2.24361,100.0317
24.77917,535.2896,10.15311,-6.401643,0.211515,2.241071,99.98056
24.7875,535.458,10.14976,-6.40899,0.2112903,2.23885,100.0173
24.79584,535.6234,10.14644,-6.416193,0.211071,2.236685,99.98895
24.80417,535.793,10.14314,-6.42341,0.2108536,2.23454,99.99071
24.8125,535.9582,10.13977,-6.431269,0.210603,2.232043,100.0112
24.82083,536.1252,10.13642,-6.438079,0.210404,2.230093,99.97606
24.82916,536.2928,10.13318,-6.445032,0.2101988,2.228075,100.0236
24.8375,536.4594,10.12994,-6.452041,0.2099905,2.226026,99.97515
24.84583,536.6262,10.1266,-6.457872,0.2098392,2.224578,100.0273
24.85416,536.7908,10.12324,-6.464136,0.2096659,2.2229,99.96509
24.8625,536.961,10.11997,-6.469943,0.2095177,2.221486,100.0512
24.87083,537.125,10.11675,-6.476419,0.2093341,2.219696,99.99775
24.87917,537.2899,10.11351,-6.482222,0.2091836,2.218257,99.95782
24.8875,537.4578,10.11029,-6.48802,0.2090349,2.216836,100.0549
24.89584,537.6264,10.10715,-6.494144,0.2088712,2.215257,99.97736
24.90417,537.7915,10.10399,-6.500288,0.2087047,2.213648,99.96991
24.9125,537.9564,10.10076,-6.506176,0.2085504,2.212168,100.0119
24.92084,538.1241,10.09754,-6.511615,0.2084194,2.210934,99.96844
24.92917,538.2906,10.09438,-6.517816,0.2082512,2.209305,100.0425
24.9375,538.4586,10.09116,-6.524212,0.2080746,2.207588,100.0052
24.94583,538.625,10.08786,-6.530885,0.207884,2.205721,100.017
24.95416,538.79,10.08463,-6.536761,0.2077311,2.204254,99.96601
24.9625,538.9558,10.08144,-6.542905,0.2075658,2.202655,100.05
24.97083,539.1229,10.07822,-6.549204,0.2073938,2.200986,99.97597
24.97916,539.2913,10.07494,-6.555032,0.2072453,2.199565,99.96475
24.9875,539.4596,10.07171,-6.561089,0.207086,2.19803,100.0014
24.99583,539.6234,10.06856,-6.56695,0.2069338,2.196568,99.99366
25.00417,539.7901,10.06543,-6.573488,0.2067508,2.194781,100.0037
25.0125,539.9551,10.06232,-6.580009,0.2065678,2.192994,100.0141
25.02084,540.1229,10.05928,-6.586061,0.2064088,2.19146,99.98894
25.02917,540.2906,10.05628,-6.591395,0.2062844,2.190293,99.99978
25.0375,540.4557,10.0532,-6.596766,0.2061566,2.189092,99.99745
25.04584,540.623,10.05007,-6.602282,0.2060234,2.187831,99.99355
25.05417,540.7907,10.04699,-6.607747,0.2058931,2.186602,100.0381
25.0625,540.958,10.04398,-6.612993,0.2057729,2.18548,99.99731
25.07083,541.1212,10.04093,-6.618342,0.2056458,2.184283,99.99736
25.07916,541.2877,10.03784,-6.623932,0.2055088,2.182982,99.9807
25.0875,541.4582,10.03472,-6.629257,0.2053869,2.181842,100.0339
25.09583,541.6209,10.03156,-6.634711,0.2052548,2.180592,99.96918
25.10416,541.788,10.0284,-6.639844,0.2051404,2.17953,100.0592
25.1125,541.9539,10.02525,-6.645035,0.2050226,2.178431,99.96351
25.12083,542.1187,10.02215,-6.650258,0.2049029,2.177312,99.9912
25.12917,542.2875,10.01909,-6.655884,0.2047661,2.176012,99.98178
25.1375,542.4518,10.01599,-6.661592,0.2046231,2.174645,100.0378
25.14584,542.62,10.0129,-6.667245,0.204485,2.17333,99.95
25.15417,542.785,10.00986,-6.673056,0.2043377,2.171917,100.0393
25.1625,542.9504,10.00682,-6.679126,0.2041786,2.170378,100.0127
25.17084,543.1182,10.00376,-6.685249,0.2040182,2.168825,99.96587
25.17917,543.2844,10.00077,-6.691162,0.203867,2.16737,100.0245
25.1875,543.4537,9.997834,-6.69736,0.2037041,2.16579,99.97009
25.19583,543.6156,9.994906,-6.703574,0.2035366,2.164162,100.0106
25.20416,543.781,9.991922,-6.710019,0.2033602,2.162438,99.9684
25.2125,543.9516,9.988949,-6.716466,0.2031866,2.160744,100.0872
25.22083,544.1156,9.985999,-6.722558,0.2030264,2.159192,99.94388
25.22916,544.2812,9.983008,-6.72918,0.202842,2.157383,99.99825
25.2375,544.4496,9.979986,-6.73562,0.202668,2.155683,99.95652
25.24583,544.6144,9.977045,-6.741966,0.2024965,2.154011,100.0395
25.25417,544.7821,9.974137,-6.74853,0.2023165,2.152246,100.0127
25.2625,544.9485,9.971191,-6.75478,0.2021507,2.150633,100.0144
25.27084,545.1151,9.968231,-6.761231,0.2019756,2.148922,99.9902
25.27917,545.2812,9.965278,-6.76771,0.2017992,2.147195,99.9792
25.2875,545.4464,9.962344,-6.773868,0.2016375,2.145625,99.99296
25.29584,545.6135,9.959358,-6.780044,0.2014761,2.144058,100.0048
25.30417,545.7782,9.956391,-6.78707,0.2012733,2.14205,100.0053
25.3125,545.9437,9.953519,-6.793396,0.2011041,2.1404,100.0167
25.32083,546.1098,9.950662,-6.799757,0.2009338,2.138737,99.97369
25.32916,546.2766,9.947766,-6.806206,0.2007598,2.137036,100.0248
25.3375,546.4425,9.94487,-6.81241,0.200597,2.135452,99.98032
25.34583,546.6093,9.942022,-6.818161,0.2004562,2.134102,100.0071
25.35416,546.775,9.939191,-6.825119,0.200258,2.132141,99.99639
25.3625,546.9407,9.936351,-6.831732,0.2000759,2.130352,100.0049
25.37083,547.1086,9.933509,-6.837897,0.1999165,2.128804,100.0372
25.37917,547.2756,9.930701,-6.844482,0.1997369,2.12704,99.9832
25.3875,547.4424,9.927866,-6.850579,0.1995804,2.125524,99.96626
25.39584,547.6074,9.924951,-6.856955,0.19941,2.123856,100.0028
25.40417,547.7761,9.922043,-6.862488,0.1992813,2.122635,100.0193
25.4125,547.9424,9.919192,-6.868587,0.1991248,2.121116,99.96484
25.42084,548.1051,9.916512,-6.875062,0.1989488,2.11939,100.0206
25.42917,548.2745,9.914172,-6.88195,0.1987571,2.117496,99.99561
25.4375,548.4387,9.912055,-6.88745,0.1986279,2.116268,100.0254
25.44583,548.6026,9.91003,-6.893643,0.198466,2.114692,99.9357
25.45416,548.7714,9.907999,-6.900228,0.1982886,2.112949,100.0146
25.4625,548.9384,9.905945,-6.90622,0.1981381,2.111494,100.0478
25.47083,549.104,9.903952,-6.911543,0.1980184,2.110365,99.97338
25.47916,549.2682,9.902042,-6.916484,0.1979159,2.10942,100.0208
25.4875,549.4332,9.900119,-6.922499,0.1977634,2.107943,100.0186
25.49583,549.6012,9.898136,-6.928119,0.1976312,2.10668,99.98645
25.50417,549.7691,9.896004,-6.933264,0.1975214,2.105657,99.97401
25.5125,549.9335,9.893539,-6.938193,0.1974198,2.104721,100.0106
25.52084,550.1028,9.890863,-6.943576,0.1972997,2.103588,100.0054
25.52917,550.265,9.888116,-6.948695,0.1971882,2.102546,100.0154
25.5375,550.4308,9.885406,-6.954476,0.1970478,2.101196,99.99793
25.54584,550.6,9.882694,-6.96016,0.1969139,2.099915,99.96684
25.55417,550.7638,9.879916,-6.966009,0.1967694,2.09852,99.99384
25.5625,550.9313,9.877134,-6.971878,0.1966261,2.097138,100.0037
25.57083,551.0993,9.874408,-6.977485,0.1964954,2.095892,99.98353
25.57916,551.2662,9.871688,-6.982905,0.1963732,2.094734,100.0748
25.5875,551.4264,9.868934,-6.988228,0.1962515,2.093582,99.94351
25.59583,551.5946,9.866205,-6.993855,0.1961203,2.092329,100.0352
25.60416,551.7612,9.863496,-6.999556,0.1959848,2.091028,99.9666
25.6125,551.9287,9.860769,-7.00521,0.1958521,2.089759,100.0297
25.62083,552.0936,9.857989,-7.010263,0.195746,2.088772,99.97411
25.62917,552.2609,9.855286,-7.015072,0.1956528,2.087924,100.0146
25.6375,552.4252,9.852675,-7.020602,0.1955244,2.086699,99.97875
25.64584,552.5909,9.850003,-7.026362,0.1953861,2.085368,100.0184
25.65417,552.7586,9.847291,-7.03193,0.1952579,2.084145,99.99801
25.6625,552.9248,9.844629,-7.037414,0.1951329,2.082956,99.98072
25.67084,553.0911,9.842044,-7.04305,0.195001,2.081694,100.0109
25.67916,553.257,9.839429,-7.048838,0.194862,2.080354,100.0043
25.6875,553.4219,9.836762,-7.05492,0.1947087,2.078863,100.0513
25.69584,553.5882,9.834111,-7.061108,0.1945514,2.077328,99.97222
25.70416,553.7551,9.831481,-7.067501,0.1943851,2.075697,99.97486
25.7125,553.9213,9.828809,-7.074372,0.1941962,2.073824,99.96862
25.72083,554.0871,9.826109,-7.080598,0.1940372,2.07227,100.0463
25.72916,554.2524,9.823478,-7.086969,0.1938713,2.070644,99.97728
25.7375,554.4168,9.820841,-7.093564,0.1936945,2.068899,100.0057
25.74583,554.5821,9.818134,-7.10041,0.193507,2.06704,99.99122
25.75417,554.751,9.815419,-7.107593,0.1933057,2.065032,100.0125
25.7625,554.9178,9.812772,-7.115262,0.1930811,2.062775,100.0004
25.77084,555.0816,9.810196,-7.122556,0.1928724,2.060687,99.97576
25.77917,555.2488,9.807618,-7.129648,0.192675,2.05872,100.0338
25.7875,555.4155,9.805113,-7.136766,0.1924763,2.056738,100.0343
25.79584,555.5824,9.802676,-7.142982,0.1923196,2.055205,99.98322
25.80416,555.7486,9.800209,-7.149869,0.1921318,2.053338,100.0097
25.8125,555.9138,9.797699,-7.156901,0.1919366,2.051392,100.0016
25.82084,556.0769,9.795219,-7.164582,0.1917105,2.049115,99.98981
25.82916,556.2474,9.792821,-7.172288,0.1914878,2.046874,99.98563
25.8375,556.4133,9.790374,-7.179452,0.1912875,2.044872,99.98551
25.84583,556.5771,9.787794,-7.1857,0.1911284,2.043311,100.0072
25.85416,556.7434,9.785196,-7.192208,0.1909589,2.041638,100.0079
25.8625,556.9089,9.782697,-7.198844,0.190783,2.039896,100.0054
25.87083,557.075,9.780211,-7.205747,0.1905954,2.038029,100.0104
25.87917,557.2422,9.777697,-7.213228,0.1903817,2.035882,99.94156
25.8875,557.4106,9.775219,-7.220838,0.1901631,2.033683,100.0569
25.89584,557.5732,9.772762,-7.228216,0.189952,2.031563,99.96094
25.90417,557.7439,9.770291,-7.234529,0.1897947,2.030019,100.0192
25.9125,557.908,9.767774,-7.241208,0.1896169,2.028256,100.0185
25.92084,558.0743,9.765309,-7.248554,0.1894097,2.026177,99.97882
25.92916,558.2428,9.762955,-7.25626,0.1891874,2.023937,99.98018
25.9375,558.4064,9.760611,-7.263228,0.1889965,2.022032,100.0045
25.94584,558.5736,9.758206,-7.27071,0.1887841,2.019898,100.0105
25.95416,558.7413,9.75579,-7.278247,0.1885696,2.01774,100.0195
25.9625,558.9051,9.753348,-7.285544,0.1883639,2.015677,100.0211
25.97083,559.0713,9.750866,-7.292621,0.1881699,2.013738,99.94824
25.97916,559.2364,9.748386,-7.300182,0.1879531,2.011554,100.0214
25.9875,559.4049,9.745965,-7.308568,0.1877006,2.008988,99.99428
25.99583,559.569,9.743609,-7.31655,0.1874643,2.006596,100.0074
26.00417,559.7352,9.741234,-7.324163,0.1872463,2.004398,99.98106
26.0125,559.9012,9.738832,-7.33207,0.1870146,2.002054,100.0352
26.02084,560.0725,9.736444,-7.341106,0.1867346,1.999192,99.99853
26.02917,560.2346,9.734055,-7.349818,0.1864644,1.996434,99.96668
26.0375,560.4016,9.731625,-7.358038,0.1862196,1.993949,99.9964
26.04584,560.5644,9.729241,-7.366606,0.1859564,1.991266,100.0126
26.05416,560.7358,9.726941,-7.374876,0.1857122,1.988786,100.0157
26.0625,560.8995,9.72461,-7.383359,0.1854541,1.986158,100.0068
26.07084,561.066,9.722197,-7.392122,0.1851848,1.983408,99.98742
26.07916,561.2329,9.719765,-7.401084,0.1849069,1.980566,100.0393
26.0875,561.4026,9.717405,-7.41,0.1846329,1.977766,99.96026
26.09583,561.562,9.715072,-7.418844,0.1843565,1.974939,99.98337
26.10416,561.7297,9.71267,-7.427534,0.1840919,1.972238,99.97778
26.1125,561.898,9.710275,-7.436289,0.183825,1.969513,100.0401
26.12083,562.063,9.707978,-7.44523,0.1835478,1.966676,99.98976
26.12917,562.2292,9.705688,-7.454851,0.1832405,1.963517,99.99336
26.1375,562.3972,9.703361,-7.465439,0.1828904,1.959898,100.0228
26.14584,562.5634,9.701109,-7.475019,0.1825853,1.956762,99.97007
26.15417,562.7286,9.698931,-7.48375,0.1823187,1.954038,100.0093
26.1625,562.8961,9.696769,-7.49224,0.1820645,1.951445,100.0424
26.17084,563.059,9.694578,-7.501582,0.1817688,1.948408,100.018
26.17916,563.2262,9.692368,-7.510947,0.181475,1.94539,99.92509
26.1875,563.3919,9.690191,-7.519728,0.181207,1.94265,100.0015
26.19584,563.5602,9.687993,-7.528911,0.1809225,1.939731,100.0358
26.20416,563.7222,9.68575,-7.538819,0.1806014,1.93642,99.94236
26.2125,563.8916,9.683525,-7.548616,0.18029,1.933212,100.0532
26.22083,564.0586,9.681281,-7.558194,0.1799873,1.930096,99.99528
26.22916,564.2232,9.678947,-7.568468,0.1796518,1.926629,100.0101
26.2375,564.3898,9.676592,-7.578799,0.179315,1.923147,100.0067
26.24583,564.5575,9.674276,-7.589364,0.1789684,1.91956,99.98992
26.25417,564.7235,9.671978,-7.599822,0.1786261,1.916019,99.98436
26.2625,564.8896,9.669663,-7.610236,0.178286,1.912501,99.96625
26.27084,565.0572,9.667399,-7.62088,0.1779366,1.908882,100.0437
26.27917,565.2238,9.665218,-7.631516,0.1775872,1.905263,100.0027
26.2875,565.39,9.663022,-7.642507,0.1772218,1.901472,99.99626
26.29584,565.5568,9.660712,-7.653208,0.17687,1.897827,99.98711
26.30416,565.7236,9.658428,-7.663092,0.1765556,1.894582,99.97278
26.3125,565.8894,9.656316,-7.673476,0.176218,1.891088,100.0362
26.32084,566.0547,9.654296,-7.684646,0.175845,1.887212,99.96792
26.32916,566.2194,9.652266,-7.695995,0.1754636,1.883246,100.0219
26.3375,566.3874,9.650214,-7.70685,0.1751066,1.879543,100.0454
26.34583,566.554,9.648124,-7.71787,0.1747418,1.875754,99.96056
26.35416,566.7178,9.645931,-7.729347,0.1743548,1.871727,100
26.3625,566.8854,9.643661,-7.740839,0.1739696,1.867718,99.99363
26.37083,567.0515,9.641461,-7.751499,0.1736214,1.864105,100.0151
26.37917,567.218,9.63942,-7.76186,0.1732871,1.860642,100.0235
26.3875,567.3839,9.637414,-7.7733,0.1729039,1.856653,99.95087
26.39584,567.5518,9.635285,-7.784194,0.1725469,1.852944,100.0112
26.40417,567.7163,9.633091,-7.794353,0.1722212,1.849572,99.98884
26.4125,567.8834,9.630926,-7.805054,0.1718729,1.845957,100.0086
26.42084,568.0502,9.628775,-7.815899,0.1715182,1.842272,100.0284
26.42916,568.2134,9.626688,-7.826545,0.1711704,1.838661,99.9587
26.4375,568.3814,9.624716,-7.836645,0.1708505,1.835348,100.037
26.44584,568.5461,9.622792,-7.846844,0.1705242,1.831967,99.98974
26.45416,568.7168,9.620801,-7.857571,0.1701778,1.828369,99.99199
26.4625,568.8795,9.61875,-7.868707,0.1698088,1.824528,100.0228
26.47083,569.0481,9.616743,-7.879503,0.1694588,1.82089,100.0007
26.47916,569.2132,9.614801,-7.890594,0.1690934,1.817087,99.96814
26.4875,569.3794,9.612847,-7.902352,0.1686992,1.812973,100.0067
26.49583,569.546,9.610812,-7.913404,0.1683371,1.809204,100.0232
26.50417,569.7138,9.608781,-7.924626,0.1679683,1.805362,99.98282
26.5125,569.8776,9.606709,-7.935902,0.1675949,1.801472,100.0007
26.52084,570.0436,9.604598,-7.947602,0.1672041,1.797391,99.98468
26.52917,570.209,9.602516,-7.959278,0.1668144,1.793324,100.034
26.5375,570.3746,9.600485,-7.97102,0.1664218,1.789224,99.98697
26.54584,570.5411,9.598453,-7.983319,0.1660052,1.784865,99.98432
26.55416,570.7063,9.596358,-7.995686,0.1655849,1.780466,99.99056
26.5625,570.8765,9.594272,-8.007906,0.1651746,1.776174,100.0138
26.57084,571.0382,9.592231,-8.01999,0.1647654,1.771894,100.0017
26.57916,571.2061,9.590188,-8.032459,0.1643431,1.767472,99.99488
26.5875,571.3732,9.588105,-8.0453,0.1639039,1.762867,100.028
26.59583,571.537,9.586079,-8.057862,0.1634754,1.758376,99.99199
26.60416,571.7055,9.584156,-8.070806,0.1630331,1.753737,99.98825
26.6125,571.8707,9.582228,-8.083774,0.1625879,1.749066,99.97148
26.62083,572.0373,9.580282,-8.096772,0.1621426,1.744394,100.0119
26.62917,572.2032,9.578342,-8.109018,0.1617308,1.740081,99.99648
26.6375,572.3674,9.576445,-8.120456,0.1613542,1.736146,100.0318
26.64584,572.5372,9.574541,-8.133539,0.1609079,1.731461,99.99462
26.65417,572.7018,9.572608,-8.146324,0.160472,1.726886,100.0024
26.6625,572.8663,9.570716,-8.158776,0.1600512,1.722474,99.98598
26.67084,573.0332,9.568884,-8.171638,0.1596138,1.717882,100.0226
26.67916,573.1997,9.567031,-8.18485,0.1591608,1.713122,99.99171
26.6875,573.368,9.565103,-8.1978,0.1587211,1.708504,99.98569
26.69584,573.5341,9.563175,-8.209889,0.1583185,1.704286,100.0033
26.70416,573.6989,9.561258,-8.222126,0.1579088,1.69999,100.009
26.7125,573.8674,9.559332,-8.23507,0.1574702,1.695383,100.0002
26.72083,574.0302,9.557391,-8.248834,0.156992,1.690349,100.0102
26.72916,574.2019,9.555486,-8.262424,0.1565272,1.685458,100.0017
26.7375,574.3632,9.553589,-8.275772,0.1560671,1.680616,99.97576
26.74583,574.5331,9.551595,-8.289638,0.1555896,1.675588,99.99024
26.75417,574.6975,9.549559,-8.302245,0.155165,1.671127,100.0099
26.7625,574.862,9.547621,-8.315337,0.1547192,1.666438,100.0143
26.77084,575.0313,9.54577,-8.328662,0.1542664,1.661671,99.98257
26.77917,575.1952,9.543911,-8.342861,0.1537716,1.656453,100.0429
26.7875,575.364,9.542031,-8.35629,0.1533143,1.651638,99.94892
26.79584,575.5271,9.540207,-8.370151,0.1528347,1.646581,100.0124
26.80416,575.6924,9.538425,-8.384375,0.1523406,1.641366,100.0004
26.8125,575.8605,9.53659,-8.397297,0.1519064,1.636797,99.98462
26.82084,576.0255,9.534732,-8.411081,0.1514323,1.631798,100.0238
26.82916,576.1914,9.532955,-8.425766,0.1509192,1.626376,99.98159
26.8375,576.3575,9.531211,-8.4414,0.1503643,1.620504,100.0071
26.84583,576.5238,9.529402,-8.457276,0.1497993,1.614522,99.9989
26.85416,576.691,9.527551,-8.473231,0.1492319,1.608514,99.98335
26.8625,576.8574,9.525728,-8.489694,0.1486418,1.602259,100.0326
26.87083,577.0234,9.52392,-8.507069,0.1480115,1.595571,100.0061
26.87917,577.1858,9.522078,-8.523194,0.1474345,1.589456,100.0207
26.8875,577.3554,9.520255,-8.539249,0.1468656,1.583429,99.97636
26.89584,577.5186,9.518457,-8.555922,0.1462656,1.577066,99.98388
26.90417,577.6863,9.516632,-8.572139,0.1456892,1.570954,99.98672
26.9125,577.852,9.514811,-8.587694,0.1451409,1.565147,100.0214
26.92084,578.0176,9.51307,-8.603141,0.1445979,1.559395,100.0096
26.92916,578.1829,9.511369,-8.619034,0.1440353,1.55343,99.98887
26.9375,578.3502,9.509644,-8.635412,0.1434529,1.547252,100.0048
26.94584,578.5149,9.507887,-8.651641,0.1428758,1.541129,99.97593
26.95416,578.6812,9.506161,-8.667251,0.1423274,1.535316,100.0095
26.9625,578.847,9.504478,-8.683126,0.1417674,1.529377,100.0156
26.97083,579.0127,9.502758,-8.698918,0.1412114,1.523479,99.97364
26.97916,579.1774,9.501034,-8.714944,0.1406447,1.517466,100.0082
26.9875,579.3453,9.499389,-8.731869,0.1400409,1.511051,100.0169
26.99583,579.5128,9.497782,-8.748134,0.1394663,1.504952,99.98258
27.00417,579.6765,9.496088,-8.764197,0.1388986,1.498925,99.99819
27.0125,579.8443,9.494356,-8.779786,0.1383546,1.493153,100.0127
27.02084,580.011,9.49266,-8.794758,0.1378375,1.487671,100.0106
27.02917,580.1744,9.490966,-8.809308,0.1373371,1.482369,100.0041
27.0375,580.3413,9.489262,-8.824652,0.1368043,1.476716,99.98351
27.04584,580.5086,9.487566,-8.840899,0.1362328,1.470645,99.99942
27.05416,580.6732,9.485897,-8.857316,0.1356522,1.464474,100.0064
27.0625,580.8418,9.484241,-8.873003,0.1351066,1.458681,99.99516
27.07084,581.0078,9.482539,-8.888045,0.1345881,1.45318,99.99347
27.07916,581.1708,9.480836,-8.903769,0.134038,1.447335,100.0216
27.0875,581.3384,9.47921,-8.919586,0.1334872,1.441484,99.97384
27.09583,581.503,9.477576,-8.935666,0.1329232,1.435489,100.0132
27.10416,581.6674,9.475916,-8.952528,0.1323252,1.429125,99.99913
27.1125,581.8357,9.474296,-8.969034,0.1317457,1.422961,99.99492
27.12083,582.0039,9.472703,-8.985416,0.1311721,1.416859,100.0152
27.12917,582.168,9.471099,-9.001376,0.1306145,1.41093,99.99926
27.1375,582.3344,9.469432,-9.017125,0.1300682,1.405121,99.98466
27.14584,582.5024,9.467782,-9.033403,0.1295,1.399076,100.02
27.15417,582.6671,9.466174,-9.0502,0.1289074,1.392766,99.97764
27.1625,582.8282,9.464542,-9.066547,0.1283323,1.386644,100.0274
27.17084,582.9991,9.462906,-9.083856,0.1277223,1.380144,99.96124
27.17916,583.1678,9.461306,-9.100586,0.1271363,1.373904,100.023
