Time (min),Temperature (degC),Weight (mg),Heat Flow (mW),Temperature Difference (degC),Temperature Difference (muV),Sample Purge Flow (mL/min)
94.55418,519.3126,7.854158,-29.08799,-0.4483504,-3.668962,99.97574
94.5625,519.3553,7.853588,-29.09434,-0.4485635,-3.670772,100.03
94.57082,519.4,7.853016,-29.10056,-0.4487642,-3.672481,99.98559
94.58334,519.4604,7.852145,-29.10864,-0.4490226,-3.674697,99.98508
94.59582,519.5215,7.8513,-29.11704,-0.4492932,-3.677011,100.008
94.60416,519.562,7.85073,-29.12249,-0.4494678,-3.678506,100.0028
94.6125,519.6045,7.850142,-29.12805,-0.4496408,-3.679989,100.0347
94.62084,519.6461,7.84957,-29.13426,-0.4498502,-3.681769,99.96913
94.63332,519.7088,7.848731,-29.14285,-0.4501266,-3.684134,100.0027
94.64584,519.7715,7.847871,-29.15176,-0.4504184,-3.686621,100.0167
94.65418,519.8137,7.8473,-29.15825,-0.4506396,-3.688498,99.98649
94.6625,519.8542,7.846752,-29.16435,-0.4508458,-3.690253,99.98553
94.67082,519.8955,7.846219,-29.17085,-0.4510705,-3.692159,100.0136
94.68334,519.96,7.845429,-29.18132,-0.4514363,-3.695253,100.0012
94.69582,520.02,7.844624,-29.19178,-0.4518139,-3.698445,100.0171
94.70418,520.0619,7.844087,-29.19854,-0.4520492,-3.700439,99.9622
94.7125,520.1044,7.843562,-29.20536,-0.452286,-3.702444,100.0002
94.72082,520.1452,7.84303,-29.21164,-0.4525004,-3.704265,100.0192
94.73334,520.2076,7.842221,-29.2205,-0.4527904,-3.706742,100.0038
94.74584,520.2701,7.841397,-29.23008,-0.453116,-3.709506,100.0212
94.75416,520.3083,7.840835,-29.23672,-0.4533559,-3.711536,99.98788
94.7625,520.3512,7.840258,-29.24212,-0.4535197,-3.712946,99.96264
94.77084,520.3921,7.839698,-29.24635,-0.4536301,-3.713916,99.99882
94.78332,520.457,7.838897,-29.25432,-0.4538678,-3.715961,100.0032
94.79582,520.5198,7.838064,-29.26228,-0.4541112,-3.718056,100.0014
94.80418,520.5613,7.837503,-29.2685,-0.4543202,-3.719835,100.0128
94.8125,520.6042,7.836962,-29.27549,-0.4545639,-3.721896,99.98119
94.82082,520.6426,7.836431,-29.2823,-0.4548118,-3.723994,100.0275
94.83334,520.7076,7.835638,-29.29168,-0.4551192,-3.726613,99.9839
94.84582,520.7668,7.834822,-29.3015,-0.4554664,-3.729558,100.0065
94.85416,520.8121,7.834265,-29.30938,-0.4557476,-3.731929,100.0347
94.8625,520.854,7.8337,-29.31669,-0.4560106,-3.73415,99.97049
94.87084,520.893,7.83315,-29.3224,-0.4562006,-3.735774,100.008
94.88332,520.955,7.832349,-29.33232,-0.4565441,-3.738688,100.0013
94.89584,521.019,7.83153,-29.34102,-0.4568203,-3.74105,100.0106
94.90418,521.059,7.830976,-29.34576,-0.4569588,-3.742252,100.0131
94.9125,521.1016,7.83042,-29.35068,-0.4570987,-3.743466,99.96072
94.92082,521.143,7.829899,-29.35588,-0.4572563,-3.744824,99.9873
94.93334,521.2056,7.829126,-29.3635,-0.4574824,-3.746777,100.0225
94.94582,521.267,7.828306,-29.37133,-0.4577219,-3.74884,99.9842
94.95418,521.3116,7.827751,-29.37756,-0.457922,-3.750547,99.98162
94.9625,521.3504,7.827202,-29.3833,-0.4581133,-3.752182,99.99566
94.97082,521.3928,7.826678,-29.38882,-0.4582848,-3.753655,100.0331
94.97916,521.4336,7.826157,-29.3941,-0.4584481,-3.75506,99.97938
94.99168,521.4961,7.825376,-29.404,-0.4587876,-3.757942,99.99455
95.00416,521.5589,7.824595,-29.4132,-0.4590926,-3.760544,100.0023
95.0125,521.6004,7.82406,-29.4197,-0.4593141,-3.762425,100.0002
95.02084,521.6433,7.823536,-29.42655,-0.4595504,-3.76443,100.0204
95.02918,521.685,7.823043,-29.43265,-0.4597519,-3.766148,100.0146
95.04166,521.748,7.822256,-29.44196,-0.4600609,-3.768782,100.0009
95.05418,521.8086,7.821465,-29.45111,-0.4603689,-3.771408,99.9361
95.0625,521.8528,7.820938,-29.45801,-0.4606028,-3.773392,100.0632
95.07082,521.8906,7.820411,-29.46368,-0.4607944,-3.77503,99.96618
95.07918,521.9348,7.819872,-29.46956,-0.4609771,-3.776596,100.0283
95.09168,521.9981,7.819056,-29.47864,-0.4612729,-3.779122,99.99678
95.10416,522.0585,7.818251,-29.4882,-0.4616022,-3.781924,100.0109
95.1125,522.1011,7.81771,-29.49466,-0.461819,-3.783767,99.99141
95.12084,522.1426,7.817168,-29.50123,-0.4620438,-3.785678,99.97418
95.12916,522.1868,7.81664,-29.50776,-0.4622596,-3.787514,100.0376
95.14166,522.2456,7.815835,-29.51824,-0.4626384,-3.790722,99.98531
95.15418,522.307,7.815011,-29.52978,-0.4630629,-3.794302,100.0042
95.1625,522.3494,7.814466,-29.53765,-0.4633509,-3.79673,100.0192
95.17082,522.3912,7.813922,-29.54564,-0.4636461,-3.799218,99.98144
95.17918,522.4325,7.8134,-29.55298,-0.46391,-3.801449,100.0134
95.19166,522.494,7.812606,-29.56216,-0.4642162,-3.80406,99.99768
95.20418,522.5553,7.81178,-29.57304,-0.4646072,-3.807368,100.0138
95.2125,522.6004,7.811232,-29.58008,-0.4648451,-3.809385,99.96092
95.22082,522.6394,7.810689,-29.58579,-0.4650339,-3.811,100
95.22916,522.6828,7.810162,-29.59131,-0.4652002,-3.812432,100.0268
95.24168,522.7446,7.809394,-29.59923,-0.4654422,-3.81452,99.99969
95.25416,522.8074,7.80864,-29.60802,-0.4657242,-3.816934,100.0002
95.2625,522.8482,7.808118,-29.61405,-0.4659233,-3.818634,99.97574
95.27084,522.8913,7.807574,-29.6209,-0.466157,-3.820619,100.0261
95.27918,522.9328,7.80707,-29.62637,-0.4663272,-3.822083,99.98799
95.29166,522.9944,7.806329,-29.63455,-0.4665815,-3.824272,99.9965
95.30418,523.0562,7.805546,-29.64418,-0.4669082,-3.827053,100.0038
95.3125,523.098,7.805024,-29.64986,-0.4670874,-3.828591,99.98231
95.32082,523.1416,7.804498,-29.65584,-0.4672761,-3.830208,100.0327
95.32918,523.1816,7.80397,-29.66194,-0.4674814,-3.831959,99.99342
95.34168,523.2454,7.80318,-29.67028,-0.4677378,-3.834165,100.0054
95.35416,523.3063,7.802391,-29.67828,-0.4679854,-3.836298,99.98281
95.3625,523.3482,7.801844,-29.68382,-0.4681569,-3.837774,100.0046
95.37084,523.39,7.801322,-29.68994,-0.4683574,-3.839487,99.97332
95.37916,523.4313,7.800816,-29.69523,-0.468518,-3.840872,100.0145
95.39166,523.4928,7.800034,-29.70335,-0.4687698,-3.843041,100.0231
95.40418,523.5569,7.799254,-29.71186,-0.4690328,-3.8453,99.95058
95.4125,523.597,7.798721,-29.71722,-0.4692004,-3.846744,99.99203
95.42082,523.6396,7.798181,-29.72302,-0.4693829,-3.848311,100.024
95.42918,523.6796,7.797636,-29.72962,-0.4696124,-3.850262,100.0122
95.44166,523.7422,7.796876,-29.73982,-0.4699638,-3.853246,99.98749
95.45418,523.8046,7.79612,-29.7494,-0.4702854,-3.855987,99.99525
95.4625,523.8468,7.7956,-29.7558,-0.4704988,-3.857807,99.99736
95.47082,523.885,7.795112,-29.76255,-0.4707412,-3.859864,100.0344
95.47916,523.9287,7.794622,-29.7701,-0.4710078,-3.86212,99.96402
95.49168,523.9926,7.793863,-29.78158,-0.4714196,-3.8656,100.0128
95.50416,524.0531,7.793106,-29.79172,-0.4717739,-3.86861,100.0072
95.5125,524.0951,7.7926,-29.7983,-0.4719966,-3.870505,99.97844
95.52084,524.1379,7.792095,-29.80466,-0.4722058,-3.87229,100.0198
95.52918,524.1822,7.791584,-29.81162,-0.4724404,-3.874286,99.99162
95.54166,524.2415,7.790813,-29.82068,-0.4727446,-3.876884,99.99501
95.55418,524.3041,7.790043,-29.82962,-0.4730331,-3.879356,100.012
95.5625,524.347,7.789522,-29.83541,-0.4732132,-3.880904,99.98888
95.57082,524.3882,7.78899,-29.84072,-0.4733742,-3.882295,100.0265
95.57918,524.4312,7.788486,-29.84707,-0.4735831,-3.884078,99.99438
95.59168,524.4932,7.787729,-29.8562,-0.4738822,-3.886636,100.0065
95.60416,524.5556,7.786976,-29.86456,-0.4741419,-3.888872,99.98598
95.6125,524.5955,7.786484,-29.87046,-0.4743364,-3.890538,99.99184
95.62084,524.6399,7.786011,-29.8775,-0.4745743,-3.89256,100.01
95.62916,524.6806,7.785538,-29.88484,-0.4748384,-3.894797,100.026
95.64166,524.7428,7.784784,-29.89502,-0.4751892,-3.89778,99.97296
95.65418,524.8046,7.784018,-29.90486,-0.4755246,-3.900636,100.0084
95.6625,524.8456,7.783524,-29.91132,-0.4757426,-3.902495,100.0041
95.67082,524.8874,7.78302,-29.91752,-0.4759464,-3.904238,99.99884
95.67918,524.9284,7.782539,-29.92498,-0.4762146,-3.906508,100.0179
95.69166,524.9926,7.781798,-29.93579,-0.476591,-3.9097,99.99814
95.70418,525.0543,7.78104,-29.9454,-0.476914,-3.912456,100.0004
95.7125,525.096,7.780526,-29.95262,-0.477169,-3.914619,99.95525
95.72082,525.1359,7.780026,-29.95933,-0.4774032,-3.91661,100.0318
95.72916,525.1804,7.779532,-29.9666,-0.4776522,-3.918723,100.0086
95.74168,525.2414,7.778779,-29.97774,-0.4780526,-3.922115,100.0019
95.75416,525.304,7.778043,-29.98918,-0.4784648,-3.925604,99.94928
95.7625,525.3468,7.777537,-29.99564,-0.478678,-3.927422,100.0303
95.77084,525.3865,7.777012,-30.00244,-0.4789169,-3.929453,100.0099
95.77918,525.4285,7.776499,-30.0095,-0.4791624,-3.93154,99.98882
95.79166,525.491,7.77571,-30.0197,-0.4795122,-3.934516,100.0003
95.80418,525.5541,7.774949,-30.02936,-0.4798326,-3.937251,100.0297
95.8125,525.594,7.774478,-30.0352,-0.4800232,-3.938886,99.97407
95.82082,525.6371,7.774036,-30.04082,-0.4801938,-3.940356,100.003
95.82918,525.6808,7.773554,-30.04595,-0.4803381,-3.941612,100.0205
95.84168,525.7412,7.772822,-30.05476,-0.4806247,-3.944071,99.98126
95.85416,525.8052,7.772114,-30.06435,-0.4809389,-3.946756,99.96929
95.8625,525.8461,7.771634,-30.07055,-0.4811444,-3.948514,100.036
95.87084,525.8872,7.771163,-30.0767,-0.4813468,-3.950246,100.0356
95.87916,525.928,7.77069,-30.08322,-0.4815681,-3.952134,99.9845
95.89166,525.9904,7.769951,-30.09418,-0.481955,-3.955416,100.0042
95.90418,526.0526,7.7692,-30.1051,-0.4823406,-3.958689,100.0068
95.9125,526.0947,7.768718,-30.11212,-0.4825834,-3.960752,99.98993
95.92082,526.1368,7.768226,-30.1181,-0.482774,-3.962388,100.0252
95.92918,526.1783,7.767728,-30.12378,-0.4829514,-3.963916,99.98028
95.94166,526.24,7.767,-30.13264,-0.4832356,-3.966354,99.98559
95.95418,526.3032,7.766269,-30.14114,-0.4834976,-3.968611,100.0004
95.9625,526.3463,7.7658,-30.14695,-0.483677,-3.970156,100.0064
95.97082,526.3848,7.765313,-30.15211,-0.4838374,-3.971544,100.0181
95.97916,526.4282,7.764813,-30.15811,-0.484025,-3.973156,99.96601
95.99168,526.4898,7.76407,-30.16744,-0.4843334,-3.975794,100.0149
96.00416,526.552,7.763328,-30.17835,-0.4847175,-3.979055,99.99689
96.0125,526.5919,7.762803,-30.1859,-0.4849921,-3.981381,99.97696
96.02084,526.6324,7.762306,-30.19379,-0.4852816,-3.983828,100.0363
96.02918,526.6781,7.761831,-30.20127,-0.4855356,-3.985985,99.9692
96.04166,526.7398,7.76107,-30.21245,-0.4859351,-3.989373,100.0014
96.05418,526.8028,7.760295,-30.22368,-0.486332,-3.992739,99.97199
96.0625,526.8436,7.759803,-30.23084,-0.4865852,-3.99489,100.0029
96.07082,526.8818,7.759314,-30.23764,-0.4868266,-3.996944,100.0218
96.07918,526.9257,7.758829,-30.24454,-0.487057,-3.998906,100.0097
96.09168,526.9901,7.75814,-30.2535,-0.4873378,-4.00132,100.0182
96.10416,527.0497,7.757447,-30.26156,-0.4875882,-4.003485,99.95343
96.1125,527.0932,7.756952,-30.26847,-0.4878201,-4.005462,100.0253
96.12084,527.1339,7.756469,-30.27543,-0.4880624,-4.007522,99.99184
96.12916,527.1792,7.756012,-30.28187,-0.4882654,-4.009262,99.99592
96.1375,527.2138,7.755566,-30.28762,-0.4884659,-4.01098,99.97942
96.15,527.2794,7.754888,-30.29673,-0.48875,-4.01342,100.0094
96.1625,527.3412,7.754186,-30.30606,-0.4890562,-4.016044,99.98999
96.17082,527.3844,7.753714,-30.31334,-0.4893067,-4.018172,100.0125
96.17918,527.4274,7.753254,-30.3203,-0.4895424,-4.02018,100.0067
96.1875,527.466,7.752772,-30.32666,-0.4897613,-4.022051,99.99766
96.2,527.5312,7.752063,-30.33641,-0.4900783,-4.024763,100.0026
96.2125,527.5906,7.751368,-30.3451,-0.4903594,-4.02718,99.97338
96.22082,527.6346,7.750876,-30.35191,-0.4905841,-4.029098,100.0222
96.22916,527.6756,7.750388,-30.35879,-0.4908212,-4.031119,100.0032
96.2375,527.7175,7.749921,-30.36597,-0.4910706,-4.03324,99.97965
96.25,527.7772,7.749244,-30.37627,-0.4914303,-4.036304,99.99859
96.2625,527.8411,7.748516,-30.38732,-0.4918145,-4.039567,99.99959
96.27084,527.8789,7.748024,-30.39414,-0.4920585,-4.041643,100.0128
96.27918,527.9246,7.747534,-30.40042,-0.4922516,-4.043301,99.98762
96.2875,527.9672,7.747032,-30.4073,-0.4924839,-4.045282,100.0111
96.3,528.0307,7.74633,-30.4178,-0.4928415,-4.048329,100.0035
96.3125,528.0928,7.745654,-30.42658,-0.4931194,-4.05072,99.98332
96.32082,528.1311,7.745176,-30.43219,-0.4933008,-4.052285,100.0059
96.32918,528.1754,7.744699,-30.4397,-0.4935592,-4.05448,100.0207
96.3375,528.2168,7.744225,-30.44633,-0.4937829,-4.05639,99.99298
96.35,528.2807,7.743572,-30.45575,-0.494086,-4.058992,100.0012
96.3625,528.3426,7.742942,-30.46587,-0.4944301,-4.061929,99.97186
96.37084,528.3849,7.742524,-30.47283,-0.4946664,-4.063944,100.0272
96.37916,528.4234,7.742069,-30.47996,-0.4949231,-4.066125,99.99576
96.3875,528.4688,7.74159,-30.4881,-0.4952087,-4.068545,99.99348
96.4,528.5281,7.740889,-30.50128,-0.4957106,-4.072778,99.99658
96.4125,528.589,7.740161,-30.5127,-0.496121,-4.07626,99.99878
96.42082,528.6329,7.739676,-30.51981,-0.49636,-4.078297,99.98719
96.42918,528.6721,7.739202,-30.52706,-0.49662,-4.080506,100.0354
96.4375,528.714,7.738734,-30.5334,-0.4968262,-4.082273,100.0075
96.45,528.7763,7.738024,-30.54445,-0.497214,-4.08557,99.98819
96.4625,528.8396,7.737326,-30.55443,-0.497546,-4.088406,100.0155
96.47082,528.8808,7.736862,-30.56119,-0.4977754,-4.090364,100.0018
96.47916,528.9226,7.736386,-30.56718,-0.4979648,-4.091994,99.97444
96.4875,528.9662,7.735918,-30.57307,-0.4981446,-4.093545,100.0222
96.5,529.0281,7.735211,-30.58328,-0.4984921,-4.096512,100.0022
96.5125,529.0894,7.7345,-30.59428,-0.4988792,-4.099803,99.99276
96.52084,529.1284,7.73403,-30.6023,-0.4991771,-4.102325,99.98828
96.52918,529.1734,7.733564,-30.60967,-0.4994254,-4.104439,99.98809
96.5375,529.215,7.73309,-30.6176,-0.4997113,-4.106864,99.99707
96.55,529.2765,7.732388,-30.62873,-0.5001047,-4.110208,100.0066
96.5625,529.3382,7.73168,-30.6403,-0.5005191,-4.113725,100.0217
96.57082,529.3782,7.731192,-30.64797,-0.5007965,-4.116078,100.0007
96.57918,529.4219,7.730737,-30.65518,-0.5010404,-4.118156,99.98859
96.5875,529.462,7.730282,-30.66118,-0.501235,-4.119828,99.97538
96.6,529.5251,7.729562,-30.6711,-0.5015633,-4.122638,100.0099
96.6125,529.5875,7.728832,-30.68181,-0.5019329,-4.125786,99.9839
96.62084,529.628,7.728359,-30.68894,-0.5021818,-4.127906,99.9995
96.62916,529.6716,7.727881,-30.69594,-0.5024156,-4.1299,99.99618
96.6375,529.7092,7.727374,-30.70175,-0.5026078,-4.131552,100.0395
96.65,529.7735,7.726726,-30.7118,-0.5029388,-4.134384,100.0007
96.6625,529.8374,7.726081,-30.72246,-0.5033018,-4.137478,99.98718
96.67082,529.8752,7.725628,-30.7307,-0.5036127,-4.140107,100.0022
96.67918,529.9193,7.725196,-30.73858,-0.5038878,-4.142441,99.98863
96.6875,529.9594,7.72476,-30.74547,-0.5041262,-4.144475,99.99709
96.7,530.0234,7.72411,-30.75522,-0.5044436,-4.147195,99.99855
96.7125,530.084,7.723452,-30.76424,-0.5047341,-4.149694,100.0156
96.72082,530.1272,7.723041,-30.77142,-0.5049774,-4.151767,100.003
96.72916,530.1687,7.722602,-30.77738,-0.5051658,-4.15339,99.98226
96.7375,530.2078,7.722131,-30.78402,-0.5053944,-4.155342,100.0046
96.75,530.2729,7.721421,-30.79367,-0.505703,-4.157989,100.003
96.7625,530.3354,7.720728,-30.80245,-0.5059761,-4.160348,99.9357
96.77084,530.3764,7.720276,-30.80879,-0.506184,-4.162132,100.072
96.77918,530.4188,7.71982,-30.81578,-0.50642,-4.164144,99.99452
96.7875,530.46,7.719358,-30.82304,-0.5066726,-4.166297,99.98449
96.8,530.5235,7.718647,-30.8352,-0.5071094,-4.17,100.0189
96.8125,530.5846,7.717915,-30.84607,-0.5074894,-4.173236,99.93609
96.82082,530.6256,7.717424,-30.85241,-0.5076975,-4.175022,100.0427
96.82918,530.6672,7.716944,-30.85898,-0.5079145,-4.17688,99.977
96.8375,530.7097,7.716488,-30.86595,-0.5081489,-4.178881,100.0172
96.85,530.7741,7.715796,-30.8763,-0.5084932,-4.181824,99.99441
96.8625,530.8334,7.71508,-30.88607,-0.5088244,-4.184661,99.99866
96.87084,530.875,7.71463,-30.89298,-0.5090582,-4.186657,100.0204
96.87916,530.917,7.714184,-30.89863,-0.5092288,-4.188134,100.0044
96.8875,530.9604,7.713734,-30.90463,-0.5094131,-4.189724,100.0052
96.9,531.0226,7.7131,-30.91451,-0.5097404,-4.192529,100.0006
96.9125,531.0855,7.712488,-30.92425,-0.5100589,-4.19526,99.97852
96.92082,531.1239,7.712022,-30.9311,-0.5102992,-4.19731,100.0198
96.92918,531.1676,7.711569,-30.93878,-0.5105642,-4.199565,99.98662
96.9375,531.2113,7.711162,-30.94624,-0.5108188,-4.201733,100.0021
96.95,531.2729,7.710503,-30.95624,-0.5111533,-4.204598,99.98929
96.9625,531.332,7.709805,-30.96667,-0.511517,-4.207701,100.0017
96.97082,531.3752,7.709345,-30.975,-0.5118153,-4.21023,100.0141
96.97916,531.4198,7.708896,-30.9834,-0.5121128,-4.21275,100.0413
96.9875,531.4582,7.70845,-30.99065,-0.5123722,-4.21496,99.96931
97,531.5226,7.707806,-31.0021,-0.5127695,-4.21834,100.0053
97.0125,531.585,7.707169,-31.01192,-0.5130932,-4.221116,99.98488
97.02084,531.6254,7.706722,-31.01836,-0.5133069,-4.22295,99.99441
97.02918,531.6646,7.706276,-31.02581,-0.513573,-4.225213,99.98072
97.0375,531.7101,7.705836,-31.03294,-0.5138058,-4.227203,100.0134
97.05,531.77,7.705222,-31.04266,-0.5141312,-4.229992,99.99887
97.0625,531.8349,7.704592,-31.05232,-0.514439,-4.232639,100.0168
97.07082,531.8734,7.704148,-31.05832,-0.5146363,-4.234336,99.99413
97.07918,531.9153,7.703713,-31.06478,-0.5148461,-4.236137,99.99465
97.0875,531.962,7.703287,-31.0722,-0.5150894,-4.238214,99.99728
97.1,532.0224,7.702636,-31.08241,-0.515437,-4.241187,100.0032
97.1125,532.0824,7.701966,-31.09256,-0.5157828,-4.244145,100.0142
97.12084,532.1248,7.701534,-31.0999,-0.5160342,-4.246289,99.97234
97.12916,532.1662,7.701084,-31.10747,-0.5162998,-4.24855,100.0195
97.1375,532.209,7.700631,-31.11505,-0.5165618,-4.250783,99.97761
97.15,532.2698,7.699981,-31.1264,-0.5169644,-4.254208,99.99265
97.1625,532.3355,7.699329,-31.13828,-0.5173777,-4.257722,100.0352
97.17082,532.375,7.698888,-31.14538,-0.5176248,-4.259832,99.97045
97.17918,532.4182,7.698455,-31.15255,-0.5178658,-4.261891,100.0041
97.1875,532.4564,7.69802,-31.15952,-0.518111,-4.263984,100.0449
97.2,532.5186,7.697395,-31.1689,-0.5184116,-4.266571,99.99028
97.2125,532.5816,7.696805,-31.1798,-0.5187848,-4.269756,99.99481
97.22082,532.623,7.696418,-31.18611,-0.518988,-4.271504,100.0075
97.22916,532.6662,7.696006,-31.19237,-0.519184,-4.273194,99.99891
97.2375,532.7075,7.695576,-31.19828,-0.519368,-4.274783,99.97696
97.25,532.7711,7.694961,-31.2091,-0.5197352,-4.277919,100.0122
97.2625,532.8332,7.694312,-31.21963,-0.5200924,-4.280972,99.97059
97.27084,532.8759,7.693874,-31.22753,-0.5203696,-4.28333,100.0029
97.27918,532.9176,7.693418,-31.23567,-0.5206619,-4.285813,100.013
97.2875,532.9586,7.692954,-31.24269,-0.5209008,-4.287856,100.0106
97.29582,532.9989,7.692484,-31.24854,-0.5210844,-4.289444,99.97996
97.30834,533.0613,7.691788,-31.25868,-0.5214218,-4.292336,99.99816
97.32082,533.1238,7.691108,-31.27022,-0.5218274,-4.295788,100.0324
97.32918,533.1643,7.690639,-31.27736,-0.5220726,-4.297883,99.98691
97.3375,533.2059,7.690204,-31.2847,-0.5223258,-4.300043,99.97403
97.34582,533.248,7.689775,-31.2928,-0.5226144,-4.302496,100.0223
97.35834,533.3111,7.689149,-31.30448,-0.5230237,-4.305978,99.99793
97.37084,533.374,7.688557,-31.31592,-0.523422,-4.309372,100.0086
97.37916,533.415,7.688153,-31.32333,-0.5236797,-4.31157,99.9978
97.3875,533.4559,7.687753,-31.33188,-0.5239934,-4.314229,99.98587
97.39584,533.4961,7.687342,-31.34031,-0.524303,-4.316856,99.99701
97.40832,533.5592,7.686718,-31.35058,-0.5246434,-4.319772,100.0152
97.42082,533.6198,7.68605,-31.36038,-0.524968,-4.322558,99.97184
97.42918,533.6618,7.685584,-31.36628,-0.5251492,-4.324126,100.0145
97.4375,533.7037,7.685134,-31.37274,-0.5253576,-4.325918,99.99535
97.44582,533.7451,7.684704,-31.37979,-0.5255958,-4.327956,99.98962
97.45834,533.8092,7.684045,-31.39139,-0.5259978,-4.331381,99.99394
97.47082,533.8708,7.683345,-31.40337,-0.5264257,-4.335019,100.0459
97.47916,533.913,7.682903,-31.41003,-0.5266428,-4.336884,99.98094
97.4875,533.9539,7.682478,-31.41843,-0.5269484,-4.339477,99.9943
97.49584,533.9944,7.682068,-31.42663,-0.5272458,-4.342003,99.99088
97.50832,534.0605,7.681484,-31.43889,-0.5276739,-4.345644,99.99939
97.52084,534.1211,7.680898,-31.45034,-0.5280782,-4.34909,100.0048
97.52918,534.1605,7.680495,-31.45742,-0.5283247,-4.351198,99.99511
97.5375,534.2033,7.680078,-31.46502,-0.5285844,-4.353414,100.0177
97.54582,534.245,7.67968,-31.4722,-0.5288286,-4.3555,100.0004
97.55834,534.3078,7.6791,-31.48212,-0.5291519,-4.358279,99.99272
97.57082,534.3711,7.678488,-31.49209,-0.5294758,-4.361063,100.0243
97.57918,534.4119,7.678071,-31.4985,-0.5296848,-4.362862,99.99688
97.5875,534.4532,7.677659,-31.50565,-0.5299274,-4.364937,100.0012
97.59582,534.494,7.677253,-31.51294,-0.530179,-4.367087,99.9885
97.60834,534.5554,7.676592,-31.52375,-0.5305492,-4.37025,100.0079
97.62084,534.619,7.675925,-31.53444,-0.5309067,-4.373311,100.0034
97.62916,534.6614,7.675501,-31.53998,-0.5310688,-4.374724,99.97206
97.6375,534.702,7.675082,-31.54676,-0.531295,-4.376664,99.99657
97.64584,534.743,7.67467,-31.55427,-0.5315564,-4.378896,100.0076
97.65832,534.805,7.674043,-31.56445,-0.531894,-4.381791,100.009
97.67082,534.8675,7.673408,-31.57515,-0.5322551,-4.384882,99.98429
97.67918,534.9119,7.673,-31.58258,-0.5325024,-4.386998,99.991
97.6875,534.9512,7.672599,-31.58955,-0.5327421,-4.38905,100.0176
97.69582,534.9921,7.672176,-31.5967,-0.532986,-4.391137,99.98136
97.70834,535.0556,7.671536,-31.60878,-0.5334115,-4.39476,100.0047
97.72082,535.1165,7.670868,-31.62121,-0.5338611,-4.39858,100.0236
97.72916,535.1598,7.670438,-31.62881,-0.5341196,-4.400787,99.98026
97.7375,535.201,7.670032,-31.63608,-0.5343682,-4.402915,100.0084
97.74584,535.2418,7.669624,-31.64328,-0.5346146,-4.405022,99.97858
97.75832,535.3035,7.66897,-31.65352,-0.534955,-4.407944,100.0127
97.77084,535.3662,7.66831,-31.66427,-0.5353172,-4.411044,100.0041
97.77918,535.4093,7.667915,-31.67229,-0.5355966,-4.413425,99.98731
97.7875,535.4512,7.667507,-31.67971,-0.5358502,-4.415593,99.99325
97.79582,535.4922,7.667084,-31.68594,-0.5360484,-4.417304,100.0164
97.80834,535.5558,7.666493,-31.69626,-0.5363873,-4.420214,99.9896
97.82082,535.6174,7.665863,-31.70797,-0.5367996,-4.42373,100.0016
97.82918,535.6612,7.665434,-31.71653,-0.5371026,-4.426306,100.0064
97.8375,535.6974,7.665019,-31.72433,-0.5373912,-4.428761,100.0181
97.84582,535.7426,7.664628,-31.73172,-0.5376336,-4.430838,99.98016
97.85834,535.8028,7.664032,-31.74225,-0.5379916,-4.433906,100.0044
97.87084,535.867,7.663447,-31.75334,-0.5383656,-4.437106,99.97043
97.87916,535.9084,7.663076,-31.76132,-0.5386472,-4.439504,100.0055
97.8875,535.9463,7.662663,-31.76909,-0.538929,-4.441906,100.0181
97.89584,535.9894,7.662259,-31.77752,-0.5392275,-4.444443,100.0031
97.90832,536.052,7.661634,-31.78765,-0.539559,-4.447292,100.0032
97.92082,536.114,7.660975,-31.79839,-0.539922,-4.450402,99.98616
97.92918,536.1568,7.660554,-31.80644,-0.5402026,-4.452794,100.0289
97.9375,536.1972,7.66012,-31.81434,-0.540483,-4.455182,99.96258
97.94582,536.2399,7.659668,-31.82148,-0.54072,-4.457214,100.0129
97.95834,536.2988,7.659047,-31.83068,-0.5410168,-4.459778,100.0089
97.97082,536.363,7.658548,-31.84004,-0.5413056,-4.462278,99.98682
97.97916,536.404,7.658228,-31.84596,-0.541488,-4.46386,99.99445
97.9875,536.4488,7.657921,-31.85224,-0.5416772,-4.465498,100.0152
97.99584,536.489,7.657654,-31.85799,-0.5418533,-4.467028,99.97754
98.00832,536.5509,7.657249,-31.86732,-0.5421476,-4.469574,100.0063
98.02084,536.6113,7.656824,-31.87568,-0.5423995,-4.471768,99.99092
98.02918,536.6545,7.656576,-31.88152,-0.5425712,-4.473261,100.0125
98.0375,536.6934,7.656295,-31.88746,-0.5427612,-4.474908,99.98506
98.04582,536.7376,7.655944,-31.89361,-0.542945,-4.476502,100.0187
98.05834,536.8004,7.655356,-31.90392,-0.5432834,-4.479411,99.99566
98.07082,536.862,7.654746,-31.91362,-0.5435963,-4.48211,100.0063
98.07918,536.9003,7.654318,-31.91998,-0.5438076,-4.48393,99.96825
98.0875,536.9442,7.653886,-31.92602,-0.543987,-4.485488,100.0105
98.09582,536.9889,7.653468,-31.93138,-0.5441313,-4.486756,99.99776
98.10834,537.05,7.652851,-31.93894,-0.5443418,-4.488612,99.99219
98.12084,537.1129,7.65224,-31.94651,-0.5445474,-4.490426,100.0291
98.12916,537.1547,7.651826,-31.95159,-0.5446864,-4.491652,99.98172
98.1375,537.194,7.651422,-31.95583,-0.544792,-4.492602,99.98791
98.14584,537.2355,7.65103,-31.96136,-0.544953,-4.49401,100.0341
